,titulo,portal,sentiment
321,Paul McCartney doa música contra testes em animais e vira desenho,SoNoticiaBoa,pos
322,Britânicos voltam a comprar leite em garrafas de vidro: sustentável,SoNoticiaBoa,pos
323,Futuro dentista faz agradecimento ao pai com síndrome de down: apoio,SoNoticiaBoa,pos
324,Namorados do colégio se reencontram 63 anos depois e se casam....,SoNoticiaBoa,pos
325,Toyota lança carro com inteligência artificial que sente emoção do motorista,SoNoticiaBoa,pos
326,"Garotinho com Down que acalma bebês, emociona e viraliza. Vídeo",SoNoticiaBoa,pos
327,Professor abraça aluno armado e evita tragédia em escola dos EUA,SoNoticiaBoa,pos
328,Idosa com demência lembra do marido na festa de 72 anos...,SoNoticiaBoa,pos
329,Menina adotada faz declaração de amor para mãe e emociona: vídeo,SoNoticiaBoa,pos
330,Tem chuva de estrelas cadentes neste fim de semana,SoNoticiaBoa,pos
331,Histórico: mulheres astronautas caminham pela 1ª vez no espaço. Assista!,SoNoticiaBoa,pos
332,Coca-Cola fabrica 1ª garrafa com plástico recolhido do mar,SoNoticiaBoa,pos
333,Moçambique proíbe casamento de adultos com crianças: trocadas por dinheiro,SoNoticiaBoa,pos
334,Ex-refugiado vira empresário e cria jogo pela paz,SoNoticiaBoa,pos
335,Trio leva Nobel de Economia por pesquisas que ajudam a reduzir...,SoNoticiaBoa,pos
336,"Teddy, a 1ª modelo trans a estrelar campanha da Chanel",SoNoticiaBoa,pos
337,"Após bullying, estilista de 13 ensina garotas a terem autoestima",SoNoticiaBoa,pos
338,Nobel da paz vai para primeiro-ministro da Etiópia,SoNoticiaBoa,pos
339,Menina com paralisia se emociona ao andar pela primeira vez. Vídeo,SoNoticiaBoa,pos
340,"Pela primeira vez, China consegue cultivar planta na lua",SoNoticiaBoa,pos
341,Gatinha cega desaparecida há 8 anos é encontrada e reconhece donos,SoNoticiaBoa,pos
342,Engenheiro cria gel que adere à mata e previne incêndios florestais,SoNoticiaBoa,pos
343,Emma Watson lança canal para ajudar mulheres vítimas de assédio no...,SoNoticiaBoa,pos
344,Nova prótese biônica permite que amputados sintam a perna: vídeo,SoNoticiaBoa,pos
345,"Pessoas que bebem mais água são mais felizes, revela estudo",SoNoticiaBoa,pos
346,"Alvo de homofobia, professor gay ganha apoio de alunos",SoNoticiaBoa,pos
347,Idosa lança primeiro livro aos 101 anos,SoNoticiaBoa,pos
348,Escritor com Down recebe título de ‘Doutor Honoris Causa’,SoNoticiaBoa,pos
349,"Jaqueta esquenta sozinha, é recarregável e à prova d’água",SoNoticiaBoa,pos
350,Cão fofo vira sensação durante voo e faz a felicidade dos...,SoNoticiaBoa,pos
351,Príncipe Harry refaz passos de Diana contra campos minados na África,SoNoticiaBoa,pos
352,Óculos com boas lembranças animam idosos com demência: realidade virtual,SoNoticiaBoa,pos
353,Primos se reencontram após 75 anos. Um achava que o outro...,SoNoticiaBoa,pos
354,Cães inseparáveis são adotados juntos: não paravam de se abraçar,SoNoticiaBoa,pos
355,Melhor patrão do mundo paga mínimo de US$ 70 mil a...,SoNoticiaBoa,pos
356,Empresa transforma sucata em violões pra crianças doentes,SoNoticiaBoa,pos
357,Apego de gato pelo dono é similar ao que bebês sentem...,SoNoticiaBoa,pos
358,Sobrevivente de câncer é a 1ª a cruzar Canal da Mancha...,SoNoticiaBoa,pos
359,Down idoso comemora 77 anos contra todas as probabilidades,SoNoticiaBoa,pos
360,Pais montam salão para garoto de 11 anos prodígio dos cabelos,SoNoticiaBoa,pos
361,Gentileza é a 1º qualidade que as pessoas buscam em parceiros,SoNoticiaBoa,pos
362,Fóssil de pinguim gigante encontrado na Oceania impressiona,SoNoticiaBoa,pos
363,França testa táxi aquático limpo para melhorar trânsito: vídeo,SoNoticiaBoa,pos
364,Homem vence duas vezes o câncer e fica milionário na loteria,SoNoticiaBoa,pos
365,Ressonância comprova poder do beijo em cérebro de bebê,SoNoticiaBoa,pos
366,Rod Stewart anuncia: está livre do câncer! E faz apelo por...,SoNoticiaBoa,pos
367,J.K. Rowling doa US$ 18 milhões para pesquisas sobre esclerose múltipla,SoNoticiaBoa,pos
368,Sexta-feira 13 terá lua cheia: fenômeno só visto há 20 anos,SoNoticiaBoa,pos
369,Itália paga R$ 3 mil para quem se mudar e abrir...,SoNoticiaBoa,pos
370,Pesquisadores encontram água em planeta habitável,SoNoticiaBoa,pos
371,País compra últimos elefantes de circo para que possam se aposentar,SoNoticiaBoa,pos
372,Alemanha inaugura estrada elétrica que reduz emissão de poluentes,SoNoticiaBoa,pos
373,Abraço de amizade de garotinhos de 2 anos emociona web. Vídeo,SoNoticiaBoa,pos
374,Cego cria bengala inteligente para proteger quem não enxerga,SoNoticiaBoa,pos
375,"Otimistas vivem até 15% mais, comprova novo estudo",SoNoticiaBoa,pos
376,Homem sem-teto volta pra família depois de 24 anos,SoNoticiaBoa,pos
377,Homem faz sucesso com fotos de trabalho doméstico: conquistar namorada,SoNoticiaBoa,pos
378,DiCaprio e Will Smith se unem para ajudar a Amazônia,SoNoticiaBoa,pos
379,Garota com próteses duplas estreia na passarela da Fashion Week em...,SoNoticiaBoa,pos
380,"Geração Y come menos carne e açúcar por ética, saúde e...",SoNoticiaBoa,pos
381,Atriz é a primeira fisiculturista com nanismo a competir,SoNoticiaBoa,pos
382,Jovem cria utensílios biodegradáveis de sementes de abacate,SoNoticiaBoa,pos
383,Funcionários dançam pra acalmar criança no caixa do supermercado. Vídeo,SoNoticiaBoa,pos
384,Pai cria empresa pra dar milhares de empregos a autistas,SoNoticiaBoa,pos
385,Refugiada do Sudão é o novo rosto da Channel,SoNoticiaBoa,pos
386,Empresa transforma lixo oceânico em combustível,SoNoticiaBoa,pos
387,Homem acorda do coma após 5 anos e diz “eu te...,SoNoticiaBoa,pos
388,Filhote prestes a morrer de fome fica irreconhecível após ser adotado,SoNoticiaBoa,pos
389,Rede mundial de hotéis elimina frascos de plástico para shampoo,SoNoticiaBoa,pos
390,Presidente de Parlamento embala bebê de pais gays durante debate,SoNoticiaBoa,pos
391,Cientistas criam protetor solar ecológico de cascas de caju,SoNoticiaBoa,pos
392,Passageiros trocam garrafas PET por bilhetes de metrô: sucesso,SoNoticiaBoa,pos
393,Campeã de Motocross de 14 anos paga escola pra 45 crianças...,SoNoticiaBoa,pos
394,Vídeo de menino chorando viraliza e ele é recebido por time...,SoNoticiaBoa,pos
395,Cientistas recriam perfume de Cleópatra: ‘Chanel #5 do Egito’,SoNoticiaBoa,pos
396,Garoto supera bullying pra doar cabelo a crianças com câncer,SoNoticiaBoa,pos
397,Ford transforma bilhões de garrafas PET em estofados automotivos,SoNoticiaBoa,pos
398,Neto leva avó pra conhecer o mar e as montanhas pela...,SoNoticiaBoa,pos
399,Juiz viraliza após inocentar idoso infrator que salvou o filho: Assista!,SoNoticiaBoa,pos
400,Supermercado lança rede de algodão para substituir sacola de plástico,SoNoticiaBoa,pos
401,Idosa de 107 anos diz que ficar solteira é o segredo...,SoNoticiaBoa,pos
402,Japoneses fazem primeiro teste com carro voador. Assista!,SoNoticiaBoa,pos
403,NASA descobre planeta parecido com a Terra que pode abrigar vida,SoNoticiaBoa,pos
404,Islândia acaba com caixas de pasta de dente: inúteis e poluentes,SoNoticiaBoa,pos
405,Avó faz 110 anos e conta como conseguiu viver tanto tempo,SoNoticiaBoa,pos
406,Homem faz dueto com burro com música de ‘Rei Leão’ e...,SoNoticiaBoa,pos
407,Etiópia planta 350 milhões de mudas de árvores em um dia:...,SoNoticiaBoa,pos
408,Gangorras unem o que Trump separa: pessoas na fronteira EUA-México,SoNoticiaBoa,pos
409,Voo atrasou? Aeroporto tem cabines com cama para tirar uma soneca,SoNoticiaBoa,pos
410,Lente de contato com zoom é criada por cientistas dos EUA,SoNoticiaBoa,pos
411,Braço robótico inovador permite ao amputado sentir o tato: vídeo,SoNoticiaBoa,pos
412,Papa Francisco escolhe brasileira para ser sua vice-porta-voz,SoNoticiaBoa,pos
413,Jovem amputado salta em caixa após várias tentativas. Assista!,SoNoticiaBoa,pos
414,Jovem ativista recebe prêmio ‘Liberdade’ por defender o planeta,SoNoticiaBoa,pos
415,"Lua afeta nossa mente e emoções, segundo neurocientista",SoNoticiaBoa,pos
416,"Michelle Obama é a mulher mais admirada do mundo, segundo pesquisa",SoNoticiaBoa,pos
417,Lady Gaga lança maquiagem 100 por cento vegana: frete gratuito,SoNoticiaBoa,pos
418,Rei Leão: Disney faz campanha para preservação da espécie,SoNoticiaBoa,pos
419,Homem de 72 anos atravessa o Atlântico sozinho em tonel sem...,SoNoticiaBoa,pos
420,Neurocientistas testam próteses controladas por pensamento,SoNoticiaBoa,pos
421,França permite que gays doem sangue e reduz restrição,SoNoticiaBoa,pos
422,É hoje! Eclipse parcial da lua será visto no Brasil,SoNoticiaBoa,pos
423,Atores de ‘Homem Aranha’ surpreendem crianças em Hospital: vídeo,SoNoticiaBoa,pos
424,Homem gago canta e surpreende plateia. Assista!,SoNoticiaBoa,pos
425,Salários iguais para homens e mulheres na mesma função em NY:...,SoNoticiaBoa,pos
426,Homem deve fazer xixi sentado! Vídeo com ultravioleta mostra motivo,SoNoticiaBoa,pos
427,Maior usina de energia a partir do lixo começa a ser...,SoNoticiaBoa,pos
428,Filhotes de leões extintos no século passado nascem em zoológico,SoNoticiaBoa,pos
429,Paradas de ônibus ganham telhado verde para abelhas e humanos,SoNoticiaBoa,pos
430,“Namorados” da pré-escola se reencontram e casam 20 anos depois,SoNoticiaBoa,pos
431,Mulher mais velha faz 114 anos e conta segredo da longevidade,SoNoticiaBoa,pos
432,Casal apaixonado se casa aos 100 anos em lar de idosos,SoNoticiaBoa,pos
433,Melhora nível de paz no mundo. Sai ranking dos países mais...,SoNoticiaBoa,pos
434,Holanda apresenta 1º carro solar de longo alcance do mundo,SoNoticiaBoa,pos
435,Vídeo: idoso recebe esposa com flores e chocolates em aeroporto,SoNoticiaBoa,pos
436,Ladras pedem perdão a menino com tumor cerebral: ‘nunca mais roubar’,SoNoticiaBoa,pos
437,Hoje tem eclipse total e há chances de ver em capitais...,SoNoticiaBoa,pos
438,"Trabalhar 3 dias por semana é chave para o sucesso, ensina...",SoNoticiaBoa,pos
439,Artista derrete armas e transforma em pás para plantar árvores,SoNoticiaBoa,pos
440,Menina surda ouve mãe dizer ‘eu te amo’ pela primeira vez....,SoNoticiaBoa,pos
441,Cientistas descobrem reservatório de água potável debaixo do oceano,SoNoticiaBoa,pos
442,Garoto de 12 anos costura gravatinhas pra incentivar adoção de cães...,SoNoticiaBoa,pos
443,"Ela tocou o sino: Kenni, de 2 anos, está livre do...",SoNoticiaBoa,pos
444,Corredora de 103 anos bate recorde e ganha medalha de ouro,SoNoticiaBoa,pos
445,Estudante recolhe cadeiras de rodas de segunda mão pra quem precisa,SoNoticiaBoa,pos
446,"Idoso reencontra amor perdido há 75 anos, graças a programa de...",SoNoticiaBoa,pos
447,Guinness: 600 mergulhadores retiram quase 1 T de lixo do oceano,SoNoticiaBoa,pos
448,Menina cria pelúcia que esconde soro pra superar medo de hospital,SoNoticiaBoa,pos
449,Novo Laser destrói células cancerígenas e bloqueia metástases,SoNoticiaBoa,pos
450,"Adotado por família italiana, brasileiro se torna prefeito na Itália",SoNoticiaBoa,pos
451,Mulher que sofreu 13 abortos tem bebê após técnica inovadora,SoNoticiaBoa,pos
452,Restaurante dá pizza de graça a grupos que não usarem celular,SoNoticiaBoa,pos
453,Brasileiro de 84 anos faz sucesso em programa de tv americano,SoNoticiaBoa,pos
454,Avô dança com neto pra ele se sentir melhor na véspera...,SoNoticiaBoa,pos
455,"Canadá proíbe captura e criação de golfinhos, baleias e botos",SoNoticiaBoa,pos
456,Estudantes ajudam garoto com paralisia a fazer 1º cesta da vida....,SoNoticiaBoa,pos
457,Ator Ashton Kutcher salva 6 mil crianças de tráfico sexual infantil,SoNoticiaBoa,pos
458,Encontrado grande reservatório de água congelada em Marte,SoNoticiaBoa,pos
459,Homem é salvo de assalto por seus dois cães. Assista!,SoNoticiaBoa,pos
460,Leonardo DiCaprio doa US$ 15 milhões para proteger animais e o...,SoNoticiaBoa,pos
461,Ex-mulher de bilionário da Amazon vai doar metade da fortuna pra...,SoNoticiaBoa,pos
462,"Menor bebê do mundo, que tinha peso de maçã, deixa hospital",SoNoticiaBoa,pos
463,Foto de idoso admirando esposa com expressão apaixonada viraliza,SoNoticiaBoa,pos
464,Neurocientistas descobrem segredo japonês para ter vida longa e feliz,SoNoticiaBoa,pos
465,Space-X lança foguete que vai oferecer internet mais veloz do mundo,SoNoticiaBoa,pos
466,Eco Gym: alunos geram energia limpa que sustenta academia,SoNoticiaBoa,pos
467,Cão com deficiência salva bebê enterrado vivo na Tailândia,SoNoticiaBoa,pos
468,Jovem perde 50 kg ao caminhar todos os dias para a...,SoNoticiaBoa,pos
469,Mãe de 90 anos reencontra filha que deu pra adoção há...,SoNoticiaBoa,pos
470,Fotógrafo registra salto incrível de baleia. Assista!,SoNoticiaBoa,pos
471,Avô resgata 7 netos da Síria após perder filha e genro...,SoNoticiaBoa,pos
472,Sobrevivente do holocausto se emociona ao encontrar salvador. Assista!,SoNoticiaBoa,pos
473,WhatsApp lança atualização para evitar acesso de hackers a celulares,SoNoticiaBoa,pos
474,Nasa leva para o espaço curativo de ‘pele de tilápia’ brasileiro,SoNoticiaBoa,pos
475,Francês substitui pesticidas por galinhas em plantações,SoNoticiaBoa,pos
476,Menino afegão dança após receber prótese para a perna. Assista!,SoNoticiaBoa,pos
477,Baleia gentil devolve celular derrubado no mar. Assista!,SoNoticiaBoa,pos
478,App brasileiro que traduz Português para Libras ganha prêmio do Google,SoNoticiaBoa,pos
479,"Saem primeiras fotos de Archie Harrison, filho de Meghan e Harry",SoNoticiaBoa,pos
480,Argentino recicla lixo plástico e transforma em óculos de sol,SoNoticiaBoa,pos
481,Meninas que venceram o câncer tiram nova foto 5 anos depois,SoNoticiaBoa,pos
482,Mulheres parecidas descobrem que são irmãs e vizinhas,SoNoticiaBoa,pos
483,Garoto impressiona ao fazer flexões na cadeira de rodas. Assista!,SoNoticiaBoa,pos
484,Bolinhas comestíveis com água substituem copos plásticos em maratona,SoNoticiaBoa,pos
485,"Amigos descobrem que são irmãos, após teste de DNA",SoNoticiaBoa,pos
486,Menina comemora fim do câncer e toca sino vestida de Star...,SoNoticiaBoa,pos
487,Música feita só com pássaros vira hit no Reino Unido. Assista!,SoNoticiaBoa,pos
488,Flores: resposta brasileira à xenofobia em universidade de Portugal,SoNoticiaBoa,pos
489,Jovem Down volta pra escola após cirurgia cardíaca e emociona. Assista!,SoNoticiaBoa,pos
490,Inaugurada trilha inclusiva para pessoas com deficiência no Chile,SoNoticiaBoa,pos
491,Jovem deixa a TV para faturar R$ 300 milhões com sucos...,SoNoticiaBoa,pos
492,Agência Espacial da China divulga novas fotos do lado escuro da...,SoNoticiaBoa,pos
493,"Ver muita notícia ruim leva a ciclo de tristeza, ao contrário...",SoNoticiaBoa,pos
494,Lego lança peças para crianças cegas aprenderem braille com diversão,SoNoticiaBoa,pos
495,Alunos preparam festa surpresa para professor com câncer. Assista!,SoNoticiaBoa,pos
496,3 cães replantam árvores em florestas destruídas pelo fogo,SoNoticiaBoa,pos
497,Empresa cria cortina que purifica o ar dentro de casa,SoNoticiaBoa,pos
498,"Após 27 anos, mãe acorda do coma e chama pelo filho",SoNoticiaBoa,pos
499,Menina sem mãos ganha competição nacional de caligrafia,SoNoticiaBoa,pos
500,Filhos salvam pai semanas após fazerem treinamento em RPC,SoNoticiaBoa,pos
501,Gorilas fazem pose em selfie com guarda florestal da África,SoNoticiaBoa,pos
502,Vovó de 109 anos revela segredo: uma taça de vinho toda...,SoNoticiaBoa,pos
503,Golden recolhe lixo de um rio na China há 10 anos....,SoNoticiaBoa,pos
504,Idosa de 79 disputa faixa preta no Taekwondo,SoNoticiaBoa,pos
505,"Vovó canadense, de 73 anos é bombeira voluntária: pra ser útil",SoNoticiaBoa,pos
506,"Fungos podem comer plásticos em semanas, mostra novo estudo",SoNoticiaBoa,pos
507,Bebê para de chorar ao usar óculos pela primeira vez e...,SoNoticiaBoa,pos
508,Conheça a jovem responsável pela primeira imagem do buraco negro,SoNoticiaBoa,pos
509,Modelo albina é capa da Vogue: primeira vez na história,SoNoticiaBoa,pos
510,Jovem de 16 anos é indicada ao Nobel da Paz por...,SoNoticiaBoa,pos
511,Dia histórico: cientistas divulgam primeira foto de um buraco negro,SoNoticiaBoa,pos
512,Centenários comemoram 82 anos de casamento: recorde,SoNoticiaBoa,pos
513,Circo alemão substitui animais por hologramas: sem crueldade,SoNoticiaBoa,pos
514,1 milhão de jardineiros unidos: rede mundial para alimentar abelhas,SoNoticiaBoa,pos
515,Menina se emociona ao reencontrar gatinho perdido há 3 anos. Assista!,SoNoticiaBoa,pos
516,"Internet 5G, 20 vezes mais rápida, é lançada na Coreia do...",SoNoticiaBoa,pos
517,Adidas vai produzir 11 milhões de tênis: plástico retirado dos oceanos,SoNoticiaBoa,pos
518,Ben Stiller surpreende no metrô e fã tem reação inesperada. Assista!,SoNoticiaBoa,pos
519,"Líder do Aerosmith cria abrigo pra mulheres, vítimas de abusos",SoNoticiaBoa,pos
520,Portugal vai punir diferenças salariais entre homens e mulheres,SoNoticiaBoa,pos
521,Empresa vegana lança tênis feito de sobras de café: cheiroso,SoNoticiaBoa,pos
522,Idoso de 95 pega quatro ônibus para protestar contra racismo,SoNoticiaBoa,pos
523,Foto de compaixão viraliza e idosa ganha casa e pensão vitalícia...,SoNoticiaBoa,pos
524,País mais feliz do mundo vai pagar pra quem quiser visitá-lo...,SoNoticiaBoa,pos
525,NASA paga 70 mil reais pra voluntários ficarem deitados por 60...,SoNoticiaBoa,pos
526,Paletes de coco substituem madeira e impedem corte de árvores,SoNoticiaBoa,pos
527,Supermercado troca embalagem plástica por folha de bananeira,SoNoticiaBoa,pos
528,Jovem com paralisia cerebral levanta pesos e viraliza na web. Assista!,SoNoticiaBoa,pos
529,Mulher tem ataque de alegria ao saber que está livre do...,SoNoticiaBoa,pos
530,Nasce 1º macaco gerado com tecido de testículo: tratar infertilidade,SoNoticiaBoa,pos
531,"Índia cria primeiro hospital pra tratar elefantes, vítimas de maus tratos",SoNoticiaBoa,pos
532,"Mãe e filha, piloto e copiloto de avião, fazem sucesso: foto...",SoNoticiaBoa,pos
533,Argentina tem 1º hotel que emprega jovens com Down,SoNoticiaBoa,pos
534,"Após massacre, Nova Zelândia proíbe venda de armas semiautomáticas",SoNoticiaBoa,pos
535,Criada casinha para cães à prova de ruídos e fogos de...,SoNoticiaBoa,pos
536,Atleta cego termina maratona de NY com ajuda de cães guias,SoNoticiaBoa,pos
537,Instagram dá suporte a pessoas com ansiedade ou depressão,SoNoticiaBoa,pos
538,“Uma boneca como eu”: Mulher faz bonecas para crianças com deficiência,SoNoticiaBoa,pos
539,"Hoje tem Superlua, a terceira e última deste ano",SoNoticiaBoa,pos
540,Sai ranking dos países mais felizes do mundo em 2019,SoNoticiaBoa,pos
541,Novo desafio na internet é postar fotos recolhendo lixo: #TrashTag,SoNoticiaBoa,pos
542,Cão conforta amigo em clínica veterinária e foto viraliza,SoNoticiaBoa,pos
543,Nobel de química doa prêmio de 1 milhão de reais para...,SoNoticiaBoa,pos
544,"Garoto de 11 anos faz crochê, ensina online e recebe 4...",SoNoticiaBoa,pos
545,Moléculas de água são encontradas na Lua por nave da NASA,SoNoticiaBoa,pos
546,Pai faz surpresa em cinema e transforma filha em Capitã Marvel....,SoNoticiaBoa,pos
547,Personal Trainer autista abre academia pra ajudar pessoas como ele,SoNoticiaBoa,pos
548,Empresário ex-morador de rua só contrata desabrigados,SoNoticiaBoa,pos
549,NASA: equipe só de mulheres fará caminhada histórica no espaço,SoNoticiaBoa,pos
550,Garotinha vestida de Bella dança com a Fera e tem surpresa...,SoNoticiaBoa,pos
551,Italiano registra fenômeno no céu semelhante ao Cristo Redentor,SoNoticiaBoa,pos
552,Leopardo extinto há quase 20 anos é visto novamente,SoNoticiaBoa,pos
553,Filhote tem reação incrível ao assistir morte de Mufasa em Rei...,SoNoticiaBoa,pos
554,Mundo está mais verde do que há 20 anos graças a...,SoNoticiaBoa,pos
555,"Paciente com parkinson volta a andar, após anos na cadeira de...",SoNoticiaBoa,pos
556,Médico faz mantas para recém-nascidos: aconchego após o parto,SoNoticiaBoa,pos
557,"Menor bebê do mundo, do tamanho da palma de uma mão,...",SoNoticiaBoa,pos
558,"1º sistema tinge roupas com CO2, sem desperdiçar água",SoNoticiaBoa,pos
559,8 centenários comemoram aniversário: segredo da longevidade,SoNoticiaBoa,pos
560,Garoto albino recebe convite para modelar e melhora autoestima,SoNoticiaBoa,pos
561,Chihuahua salva fortão da depressão e ele cria um santuário em...,SoNoticiaBoa,pos
562,Cena linda! Policial embala bebê resgatado de sequestro: vídeo,SoNoticiaBoa,pos
563,"Abandonados no mesmo dia, eles se apaixonaram e se casaram",SoNoticiaBoa,pos
564,Homem trans se orgulha da transformação e bate 430k no Instagram,SoNoticiaBoa,pos
565,Italianos vão se aposentar mais cedo e pobres terão renda cidadã,SoNoticiaBoa,pos
566,Bisneta ajuda e idosa reencontra irmão que não via há 70...,SoNoticiaBoa,pos
567,É hoje! Superlua maior e mais brilhante vai iluminar o céu,SoNoticiaBoa,pos
568,Chineses querem captar energia solar direto do espaço,SoNoticiaBoa,pos
569,Ganhar R$ 390 mil para testar produtos de luxo. Quer o...,SoNoticiaBoa,pos
570,Maior superlua do ano será esta semana. Próxima só em 2026,SoNoticiaBoa,pos
571,Cadela adotiva e lagarto de língua azul viram melhores amigos,SoNoticiaBoa,pos
572,Canadá abre 400 vagas para brasileiros: várias áreas,SoNoticiaBoa,pos
573,Garota cria App para pessoas com Alzheimer reconhecerem familiares,SoNoticiaBoa,pos
574,Rapaz cria luvas que traduzem língua de sinais em áudio,SoNoticiaBoa,pos
575,Homem que limpava aviões vira comandante de Cia Aérea,SoNoticiaBoa,pos
576,Bíblia permanece intacta após incêndio que destruiu casa inteira,SoNoticiaBoa,pos
577,Homem vence câncer e se torna campeão de fisiculturismo aos 63,SoNoticiaBoa,pos
578,Aposta ajuda pai obeso a perder 84 kg em 1 ano,SoNoticiaBoa,pos
579,Cia Aérea vende passagens para 89 cidades pela metade do preço,SoNoticiaBoa,pos
580,Starbucks vai doar todos alimentos que não forem vendidos,SoNoticiaBoa,pos
581,Trocador de fraldas em banheiros masculinos: campanha faz sucesso,SoNoticiaBoa,pos
582,Aluno que nasceu sem antebraço cria prótese de lego. Assista!,SoNoticiaBoa,pos
583,Elon Musk libera patentes da Tesla para conter aquecimento global,SoNoticiaBoa,pos
584,Gaivota visita todo dia idoso que a salvou há 12 anos,SoNoticiaBoa,pos
585,"Hubble descobre nova galáxia anã, por acidente",SoNoticiaBoa,pos
586,Documentário ajuda a reunir gêmeas separadas há 54 anos,SoNoticiaBoa,pos
587,Noruega é o 1º  país a banir desmatamento e investe...,SoNoticiaBoa,pos
588,Vídeo de vovó de 72 anos malhando pesado em academia viraliza....,SoNoticiaBoa,pos
589,Perdeu o Eclipse Lunar? Vídeo mostra como foi. Assista!,SoNoticiaBoa,pos
590,Eclipse da Lua: veja como acompanhar o fenômeno,SoNoticiaBoa,pos
591,Homem acorda após morte cerebral decretada e conta o que viu,SoNoticiaBoa,pos
592,Flores podem reduzir uso de pesticidas no campo,SoNoticiaBoa,pos
593,Eclipse total da Lua será visto no Brasil neste fim de...,SoNoticiaBoa,pos
594,"Lucas, o 1º co-piloto Down a correr no Rali Dakar",SoNoticiaBoa,pos
595,China anuncia casa 3D na Lua e missão a Marte em...,SoNoticiaBoa,pos
596,"O mundo está melhorando, comprova levantamento",SoNoticiaBoa,pos
597,Canadá quer receber 1 milhão de imigrantes nos próximos 3 anos,SoNoticiaBoa,pos
598,O lado oculto da lua: China divulga imagens inéditas,SoNoticiaBoa,pos
599,Surpresa: mãe descobre que filhos adotivos são irmãos de sangue,SoNoticiaBoa,pos
600,Garota saudita que fugiu para estudar chega ao Canadá,SoNoticiaBoa,pos
601,Cientistas desenvolvem planta que limpa poluição do ar de casa,SoNoticiaBoa,pos
602,Sai ranking das 100 cidades mais saudáveis do mundo,SoNoticiaBoa,pos
603,Computadores já conseguem entender palavras direto do cérebro,SoNoticiaBoa,pos
604,Bilionário doa US$ 1 bilhão para salvar oceanos e terras selvagens,SoNoticiaBoa,pos
605,Menina Down realiza sonho de ser comissária de bordo,SoNoticiaBoa,pos
606,Banheiros masculinos de NY terão trocador de fraldas,SoNoticiaBoa,pos
607,Histórico: China pousa no lado inexplorado da Lua. Assista!,SoNoticiaBoa,pos
608,Serviço Público é proibido de usar plástico descartável na Irlanda,SoNoticiaBoa,pos
609,Finlândia cria roupa de madeira reciclada e primeira dama veste,SoNoticiaBoa,pos
610,Jovens acordam cedo para limpar ruas após festa do Réveillon,SoNoticiaBoa,pos
611,"“Boas Notícias”, entre as buscas mais populares no Google/2018: vídeo",SoNoticiaBoa,pos
612,"Pai viaja em 6 vôos para passar Natal com a filha,...",SoNoticiaBoa,pos
613,Reino Unido acaba com venda de filhotes em pet shops,SoNoticiaBoa,pos
614,Ford cria casinha antirruído para proteger cães do barulho dos fogos,SoNoticiaBoa,pos
615,"Super Lua de Sangue e eclipse, dois fenômenos para abrir o...",SoNoticiaBoa,pos
616,Golden ganha diploma por ajudar aluna cadeirante na universidade,SoNoticiaBoa,pos
617,Juiz condena caçador a assistir Bambi da Disney na cadeia,SoNoticiaBoa,pos
618,Tumor cerebral de menina de 11 anos desaparece: presente de Natal,SoNoticiaBoa,pos
619,Novo tijolo feito de xixi é mais resistente e ajuda o...,SoNoticiaBoa,pos
620,É hoje! Cometa brilhante Wirtanen vai atravessar o céu,SoNoticiaBoa,pos
621,64 crianças adotadas no Dia Nacional de Adoção: presente de Natal,SoNoticiaBoa,pos
622,Drone com sementes inteligentes refloresta 1.200 hectares em 5 horas,SoNoticiaBoa,pos
623,Idosa de 102 anos salta de paraquedas e quebra recorde por...,SoNoticiaBoa,pos
624,Espetáculo: cometa brilhante vai atravessar o céu no domingo,SoNoticiaBoa,pos
625,Cidade doa bikes a crianças que fazem parente parar de fumar,SoNoticiaBoa,pos
626,Luxemburgo será o primeiro país a ter transporte gratuito pra todos,SoNoticiaBoa,pos
627,"Aos 88, mãe encontra filha que pensou ter morrido no parto....",SoNoticiaBoa,pos
628,Homem com Down comemora 30 anos de trabalho no McDonald’s,SoNoticiaBoa,pos
629,Chanel acaba com couro exótico e peles nas roupas,SoNoticiaBoa,pos
630,Noruega vai doar US$ 70 milhões ao Fundo da Amazônia,SoNoticiaBoa,pos
631,Fraldas laváveis estão de volta com novo sistema higiênico,SoNoticiaBoa,pos
632,Pai envia rena de pelúcia ao espaço. Mostra que sonhar é...,SoNoticiaBoa,pos
633,Dia certo para montar árvore de Natal é neste domingo,SoNoticiaBoa,pos
634,Canadá procura brasileiros. Tem 200 oportunidades de trabalho,SoNoticiaBoa,pos
635,País fecha maior matadouro de cachorros e transforma em parque,SoNoticiaBoa,pos
636,Taxista cria travesseiro anti-ronco e salva o casamento,SoNoticiaBoa,pos
637,Teste de DNA faz menina perdida reencontrar família 40 anos depois,SoNoticiaBoa,pos
638,Casa de leilões acaba com venda de chifre de rinoceronte,SoNoticiaBoa,pos
639,Empresa produz roupas e calçados com lixo retirado do oceano,SoNoticiaBoa,pos
640,Pais criam camisetas para carregar bebês no peito,SoNoticiaBoa,pos
641,"5 anos após “salvar” São Francisco, Batboy está livre do câncer",SoNoticiaBoa,pos
642,Terapia no metrô: estação cheia de recados positivos,SoNoticiaBoa,pos
643,Mãe vê filho acordar do coma após 12 anos: “Nunca desisti...,SoNoticiaBoa,pos
644,Ciclista campeão vai comemorar 107 anos pedalando,SoNoticiaBoa,pos
