,titulo,portal,sentiment
353,Mortes por suspeita de consumo de cerveja da Backer chegam a seis,Exame,neg
354,Morte de idoso em MG pode estar ligada à contaminação de cerveja Backer,Exame,neg
355,"Bernard Ebbers, ex-magnata das telecomunicações, morre aos 78 anos",Exame,neg
356,Número de mortos por coronavírus chega a 204 na China,Exame,neg
357,Mortes em rodovias federais crescem pela primeira vez em sete anos,Exame,neg
358,"Reconstrução de BH vai custar ao menos R$ 300 milhões, diz prefeito",Exame,neg
359,Chuvas deixam 55 mortos em Minas Gerais,Exame,neg
360,"Sobe para 52 o número de mortos pelas chuvas em MG, diz Defesa Civil",Exame,neg
361,Risco de rompimento em Brumadinho era 20 vezes maior que aceitável,Exame,neg
362,"5 mi de pessoas deixaram Wuhan antes do isolamento, diz prefeito",Exame,neg
363,Sobe para 47 o número de mortos em Minas Gerais desde início de temporais,Exame,neg
364,"Kobe Bryant, ídolo do basquete, morre em acidente de helicóptero",Exame,neg
365,Invasão do celular de Bezos é nova mancha na imagem de príncipe saudita,Exame,neg
366,O enorme legado de Clayton Christensen,Exame,neg
367,MPF denuncia ex-comandante do DOI-Codi e legistas por morte na ditadura,Exame,neg
368,Homem mata pais e outros familiares em pub na Alemanha,Exame,neg
369,"Novo vírus deixa 26 mortos na China, e mais de 800 estão infectados",Exame,neg
370,"Novo vírus provoca 25 mortos na China, e 600 estão infectados",Exame,neg
371,China informa que novo vírus já provocou 17 mortes,Exame,neg
372,"Terry Jones, integrante do Monty Python, morre aos 77 anos",Exame,neg
373,"China: novo coronavírus provocou 9 mortes, e 440 estão infectados",Exame,neg
374,China confirma 6º caso fatal com vírus desconhecido,Exame,neg
375,"Protestos no Iraque deixam 5 mortos, entre eles 2 militares",Exame,neg
376,"Vírus se dissemina na China, e Xi Jinping diz que contenção é prioridade",Exame,neg
377,Fortes chuvas levam alívio a áreas devastadas por incêndios na Austrália,Exame,neg
378,Centenas ficam feridos em confrontos no Líbano,Exame,neg
379,Incêndio em abrigo para deficientes deixa 8 mortos na República Tcheca,Exame,neg
380,Líder supremo do Irã critica protestos contra governo após acidente aéreo,Exame,neg
381,Cerveja contaminada: Secretaria de Saúde confirma quarta morte,Exame,neg
382,"Filho de J.R.R. Tolkien, autor de O Senhor dos Anéis, morre aos 95 anos",Exame,neg
383,Polícia confirma terceira morte por síndrome nefroneural,Exame,neg
384,Ministério diz que água usada em produção de cerveja estava contaminada,Exame,neg
385,Polícia Civil confirma segunda morte associada ao consumo de cerveja,Exame,neg
386,"Onze estados podem ter surto de dengue em 2020, diz Ministério da Saúde",Exame,neg
387,"“Não bebam a Belorizontina, seja de que lote for”, diz sócia da Backer",Exame,neg
388,Secretaria de BH investiga relação de 2ª morte com cerveja contaminada,Exame,neg
389,Avalanches deixam ao menos 67 mortos no Paquistão e na Índia,Exame,neg
390,"“Nações em luto” vão debater ação contra o Irã, diz Ucrânia",Exame,neg
391,Irã nega ter tentado “acobertar” caso do avião derrubado,Exame,neg
392,"Cerveja é mais seguro que avião, diz Abracerva após Mapa fechar cervejaria",Exame,neg
393,Menina de 8 anos morre após ser atingida por bala perdida no RJ,Exame,neg
394,Irã vai abrir caixa-preta de avião após queda ser atribuída a míssil,Exame,neg
395,Trabalhador morre durante transporte de plataforma da Petrobras,Exame,neg
396,Menino é encontrado morto em trem de pouso de avião em Paris,Exame,neg
397,Polícia prende suspeito de atear fogo em morador de rua em SP,Exame,neg
398,"Elizabeth Wurtzel, autora do aclamado “Nação Prozac”, morre aos 52 anos",Exame,neg
399,"Criador da versão americana de “Betty, a Feia” é encontrado morto nos EUA",Exame,neg
400,Tiroteio próximo a Parlamento do Canadá deixa 1 morto e 3 feridos,Exame,neg
401,Caixas-pretas de avião ucraniano que caiu no Irã são encontradas,Exame,neg
402,Polícia identifica homem que colocou fogo em morador de rua em SP,Exame,neg
403,"Irã deve evitar mais violência e provocações, diz Otan",Exame,neg
404,Morre morador de rua que teve corpo queimado em SP,Exame,neg
405,"Sem radares, mais acidentes são registrados em rodovias",Exame,neg
406,Corpo de Soleimani passa por cidades do Irã para cerimônias fúnebres,Exame,neg
407,Guerra na Síria já deixou mais de 380 mil mortos,Exame,neg
408,"Trump não pode entrar em guerra sem aval do Congresso, diz democrata",Exame,neg
409,Homem mata pessoa a facadas e é atingindo por policiais perto de Paris,Exame,neg
410,"Após ataque, EUA mandam americanos deixarem o Iraque imediatamente",Exame,neg
411,"Toffoli suspende redução de até 85,4% no valor do Dpvat para 2020",Exame,neg
412,Síria termina ano com o menor número de mortes e derrota do EI,Exame,neg
413,"Após bombardeio, manifestantes invadem embaixada dos EUA em Bagdá",Exame,neg
414,Witzel defende “investigar erros” após RJ registrar 1.546 mortes pela PM,Exame,neg
415,"Atriz Hilda Rebello morre 2 meses após o filho, o diretor Jorge Fernando",Exame,neg
416,Sobe para 47 número de mortes causadas por tufão nas Filipinas,Exame,neg
417,Ataque com faca deixa cinco mortos em celebração judaica em Nova York,Exame,neg
418,"Morre ex-ministra Nilcéa Freire, aos 67 anos",Exame,neg
419,Governo peruano endurece regras trabalhistas após mortes no McDonald’s,Exame,neg
420,Artista plástica carioca Wanda Pimentel morre aos 76 anos,Exame,neg
421,Ataque com carro-bomba deixa ao menos 90 mortos na capital da Somália,Exame,neg
422,Nova lei é mais severa com quem incitar suicídio pela internet,Exame,neg
423,Morre mergulhador do resgate de 12 meninos em caverna na Tailândia,Exame,neg
424,Feriado de Natal registra menos mortes nas rodovias federais,Exame,neg
425,Governo dos EUA diz ter documentos preocupantes sobre avião da Boeing,Exame,neg
426,Tufão nas Filipinas faz milhares de pessoas buscarem abrigo no Natal,Exame,neg
427,Polícia investiga causas do deslizamento que matou sete pessoas em Recife,Exame,neg
428,Deslizamento de barreira mata sete pessoas em Recife,Exame,neg
429,Homem morre em alagamento de garagem em São Paulo,Exame,neg
430,Arábia Saudita condena 5 pessoas à morte por assassinato de Khashoggi,Exame,neg
431,Operação na zona norte do Rio tem quatro mortos e um PM ferido,Exame,neg
432,"Morre o baixista Bira, do “Programa do Jô”, aos 85 anos",Exame,neg
433,Incêndio tido como o pior da história de Las Vegas deixa 6 mortos,Exame,neg
434,Homem armado invade empresa em SP e atira contra funcionários,Exame,neg
435,"Morre a antropóloga Alba Zaluar, referência no estudo da violência no país",Exame,neg
436,"Morre, aos 92 anos, artista plástico Francisco Brennand",Exame,neg
437,Ex-presidente do Paquistão é condenado à morte por crime de traição,Exame,neg
438,Parentes de músico fuzilado ficaram em choque com versão de militares,Exame,neg
439,"Militares que mataram músico com 80 tiros estavam assustados, diz tenente",Exame,neg
440,"Heliópolis quer ser tratada como bairro, não gueto, diz líder comunitária",Exame,neg
441,8 grandes nomes da economia que morreram em 2019,Exame,neg
442,"Após Paraisópolis, Doria cria “Favela Fest” como alternativa aos pancadões",Exame,neg
443,Polícia confirma morte do 4º indígena no MA em menos de um mês,Exame,neg
444,"Vocalista do Roxette, Marie Fredriksson, morre aos 61 anos",Exame,neg
445,Homem que inspirou desafio do balde com gelo morre após batalha contra ELA,Exame,neg
446,"Morre Paul Volcker, ex-presidente do Fed que venceu a inflação nos EUA",Exame,neg
447,Erupção de vulcão na Nova Zelândia deixa 5 mortos e 10 desaparecidos,Exame,neg
448,"Rapper Juice Wrld, de 21 anos, morre no aeroporto de Chicago",Exame,neg
449,Incêndio em fábrica na Índia deixa ao menos 43 mortos e 16 feridos,Exame,neg
450,PM acusado de matar Ágatha vira réu e é afastado de policiamento nas ruas,Exame,neg
451,"Após atentado contra indígenas, Moro avalia enviar Força Nacional ao MA",Exame,neg
452,Tiroteio em base naval na Flórida deixa quatro mortos,Exame,neg
453,Mulher é morta por bala perdida quando ia buscar netos em escola no Rio,Exame,neg
454,Testemunhas oculares desmentem versão da PM sobre mortes em Paraisópolis,Exame,neg
455,Doria recua e pede revisão de protocolos da Polícia Militar,Exame,neg
456,Membro da Marinha dos EUA mata duas pessoas na base de Pearl Harbor,Exame,neg
457,Explosão de gás deixa 8 mortos em resort de esqui na Polônia,Exame,neg
458,Manifestantes protestam na sede do governo de SP por paz em Paraisópolis,Exame,neg
459,"Aparentemente houve erro operacional grave, diz Moro sobre Paraisópolis",Exame,neg
460,Vale pretende concluir neste mês investigação interna sobre Brumadinho,Exame,neg
461,PM registra morte em Heliópolis no mesmo dia de ação em Paraisópolis,Exame,neg
462,Dória pede que PM não seja condenada de antemão por mortes em Paraisópolis,Exame,neg
463,Policial militar é denunciado pelo MP pela morte de menina Ágatha,Exame,neg
464,Ministério Público acompanhará investigação sobre mortes em Paraisópolis,Exame,neg
465,PGR defende federalizar caso Marielle por “inércia dos órgãos estaduais”,Exame,neg
466,Anistia Internacional aponta 208 mortos em protestos no Irã; governo nega,Exame,neg
467,Intenso tufão Kammuri deixa ao menos dois mortos nas Filipinas,Exame,neg
468,Corregedoria da PM afasta policiais envolvidos em ação em Paraisópolis,Exame,neg
469,"Doria lamenta mortes em Paraisópolis, mas diz que PM não mudará operações",Exame,neg
470,Corregedoria vai investigar conduta de PMs após mortes em Paraisópolis,Exame,neg
471,Reino Unido homenageia vítimas de atentado na London Bridge,Exame,neg
472,PM diz que apenas reagiu a ataques da população em Paraisópolis,Exame,neg
473,Ataque terrorista na London Bridge deixa ao menos três mortos,Exame,neg
474,"Corpo de Gugu segue até cemitério Gethsemani, na zona sul de SP",Exame,neg
475,Corpo do apresentador Gugu Liberato segue para velório na Assembleia de SP,Exame,neg
476,Terremoto na Albânia deixa ao menos 18 mortos e mais de 600 feridos,Exame,neg
477,Motorista de caminhão com 39 mortos admite ter auxiliado imigração ilegal,Exame,neg
478,Deslizamentos de terra deixam 52 mortos no Quênia,Exame,neg
479,Estrela do K-pop é encontrada morta em casa na Coreia do Sul,Exame,neg
480,Corpo de Gugu chegará até quinta a São Paulo; órgãos serão doados,Exame,neg
481,Morte de Gugu repercute nas redes,Exame,neg
482,Apresentador Gugu Liberato morre aos 60 anos,Exame,neg
483,Três pessoas morrem na Colômbia após protestos contra o governo,Exame,neg
484,Rabino Henry Sobel morre de câncer aos 75 anos em Miami,Exame,neg
485,"Presidente do PSOL em Xapuri, no Acre, é encontrado morto",Exame,neg
486,Morre cineasta Fábio Barreto aos 62 anos no Rio,Exame,neg
487,Confrontos entre manifestantes e militares deixam 6 mortos na Bolívia,Exame,neg
488,Polícia Civil aponta que tiro da PM matou Ágatha Félix no RJ,Exame,neg
489,"Terry O’Neill, ícone da fotografia da década de 1960, morre aos 81 anos",Exame,neg
490,Desabamento de ponte deixa um morto e desaparecidos na França,Exame,neg
491,Atirador invade casa na Califórnia e mata ao menos 4 pessoas,Exame,neg
492,Morre mais um morador de rua por suposto envenenamento em Barueri,Exame,neg
493,Ex-piloto de Stock Car morre após acidente aéreo no Sul da Bahia,Exame,neg
494,"Usar demais o cérebro pode diminuir seu tempo de vida, diz estudo",Exame,neg
495,Turista francês morre ao fazer selfie em cascata na Tailândia,Exame,neg
496,IBGE: População negra é principal vítima de homicídio no Brasil,Exame,neg
497,Menina de 5 anos morre a caminho da escola atingida por bala perdida no RJ,Exame,neg
498,Acidente de trem deixa ao menos 15 mortos em Bangladesh,Exame,neg
499,"Terremoto de 5,9 graus no Irã deixa 6 mortos e mais de 300 feridos",Exame,neg
500,ONU confirma ao menos 269 mortes em protestos no Iraque,Exame,neg
501,MP pede proteção a indígenas do Maranhão há ao menos 5 anos,Exame,neg
502,"Com disputa de herdeiros, gravadoras evitam lançar discos de João Gilberto",Exame,neg
503,Forças de segurança do Egito dizem ter matado 83 militantes no Sinai,Exame,neg
504,Vietnã prende 8 suspeitos no caso dos 39 migrantes mortos no Reino Unido,Exame,neg
505,Maranhão vai monitorar conflitos de terra após morte de líder indígena,Exame,neg
506,Casos de morte por dengue aumentam 5 vezes em relação ao ano passado,Exame,neg
507,Líder indígena é morto por madeireiros durante conflito no Maranhão,Exame,neg
508,"Guardar macarrão na geladeira pode ser perigoso, diz pesquisador",Exame,neg
509,A luta das Guarani e Kaiowá na área mais perigosa para mulheres indígenas,Exame,neg
510,Ação da Polícia Militar deixa 17 mortos em Manaus,Exame,neg
511,Corpo de líder do Estado Islâmico foi jogado no mar por militares dos EUA,Exame,neg
512,Terremoto nas Filipinas deixa pelo menos 7 mortos,Exame,neg
513,Diretor e ator Jorge Fernando morre aos 64 anos,Exame,neg
514,"Morre, aos 84 anos, cientista político Wanderley Guilherme dos Santos",Exame,neg
515,Polícia amplia investigação sobre 39 mortos em caminhão ao Vietnã,Exame,neg
516,"Judoca que disputou 2 Olimpíadas, Mário Sabino é morto por sargento em SP",Exame,neg
517,"Após uma semana de protestos intensos, Chile soma 19 mortos",Exame,neg
518,Soldado mata oito colegas em base militar na Rússia,Exame,neg
519,China exige punição severa após 39 mortos em caminhão na Inglaterra,Exame,neg
520,Justiça do Chile investiga policiais que “crucificaram” manifestantes,Exame,neg
521,Os 39 mortos em caminhão encontrado no Reino Unido eram chineses,Exame,neg
522,Confira o que muda na pensão por morte nas novas regras da Previdência,Exame,neg
523,Caminhão com 39 pessoas mortas é encontrado no Reino Unido,Exame,neg
524,Presidente do Chile propõe “acordo social” em resposta a protestos,Exame,neg
525,Chile tenta retomar normalidade após 11 mortos em violentos protestos,Exame,neg
526,Avião de pequeno porte cai em BH e mata três pessoas,Exame,neg
527,"Após 3 dias de confrontos, presidente afirma que Chile está em “guerra”",Exame,neg
528,"Mulher morre ao volante, vítima de bala perdida, na zona oeste do Rio",Exame,neg
529,"Após três mortos e dia de protestos, Chile decreta novo toque de recolher",Exame,neg
530,Morre 4º bombeiro que combateu incêndio em boate no Centro do RJ,Exame,neg
531,Maria da Penha: “governo deve repensar posse de armas e combater machismo”,Exame,neg
532,"Chile tem madrugada de protestos, com três mortos e toque de recolher",Exame,neg
533,Mortes pela polícia do RJ crescem 127% em 4 anos: como frear a escalada?,Exame,neg
534,Bombeiros resgatam último corpo de prédio que desabou em Fortaleza,Exame,neg
535,Colapso de barragem em mina de ouro na Rússia deixa ao menos 15 mortos,Exame,neg
536,Oitava vítima é encontrada após desabamento de prédio em Fortaleza,Exame,neg
537,Bombeiros encontram sétimo corpo no desabamento em Fortaleza,Exame,neg
538,"Morre Mark Hurd, CEO que levou a Oracle para a nuvem",Exame,neg
539,"Apesar do cessar-fogo, bombardeios da Turquia matam 14 civis na Síria",Exame,neg
540,Explosão em mesquita no Afeganistão deixa pelo menos 62 mortos,Exame,neg
541,"Maurício Sherman, que lançou Xuxa e Angélica, morre aos 88 anos",Exame,neg
542,Sobe para 6 o número de mortos no desabamento em Fortaleza,Exame,neg
543,Bombeiros confirmam segunda morte em desabamento de prédio em Fortaleza,Exame,neg
544,Confronto no México entre civis armados e militares deixa 15 mortos,Exame,neg
545,Prédio residencial desaba em Fortaleza e deixa feridos,Exame,neg
546,Tufão Hagibis deixa ao menos 70 mortos no Japão,Exame,neg
547,Tufão Hagibis deixa aos menos 56 mortos e mais de 204 feridos no Japão,Exame,neg
548,Acidente de avião com equipe presidencial na RDC deixa 8 mortos,Exame,neg
549,"Morre Alexei Leonov, 1º astronauta a realizar uma caminhada espacial",Exame,neg
550,Bombardeios sírios na Turquia deixam 4 mortos e 70 feridos,Exame,neg
551,Trump confirma a morte de suposto terrorista da Al Qaeda,Exame,neg
552,Atentado mata duas pessoas na Alemanha; suspeito é detido,Exame,neg
553,"Minha felicidade ficou para trás, diz viúva de músico morto pelo Exército",Exame,neg
554,"Ginger Baker, baterista do grupo Cream na década de 60, morre aos 80 anos",Exame,neg
555,Tiroteio dentro de bar em Kansas City deixa 4 mortos e 5 feridos,Exame,neg
556,Operação no RJ prende esposa de acusado de matar Marielle Franco,Exame,neg
557,PM que foi à reconstituição é suspeito de ter dado tiro que matou Ágatha,Exame,neg
558,Trump sugere atirar nas pernas de imigrantes ilegais,Exame,neg
559,Gravações revelam detalhes horrendos da execução do jornalista Khashoggi,Exame,neg
560,Três jovens são mortas a tiros dentro de uma casa em Duque de Caxias,Exame,neg
561,"No Brasil, mais policiais se suicidam do que morrem em confrontos",Exame,neg
562,São Paulo registra mais duas mortes por sarampo e 2.897 casos,Exame,neg
563,Terremoto no leste da Indonésia deixa 20 mortos,Exame,neg
564,Deputados derrubam excludente de ilicitude do pacote de Moro,Exame,neg
565,"Assassinatos de indígenas crescem 22,7% em 2018, mostra relatório",Exame,neg
566,Caso Ágatha: reconstituição do crime deve ser feita na próxima terça-feira,Exame,neg
567,Terremoto deixa ao menos 22 mortos e mais de 700 feridos no Paquistão,Exame,neg
568,Investigação dos casos com crianças mortas no Rio continua sem solução,Exame,neg
569,Witzel acaba com incentivo à diminuição de mortes cometidas por policiais,Exame,neg
570,"Após morte de Ágatha, manifestantes protestam no Rio contra Witzel",Exame,neg
571,"Kombi em que Ágatha foi baleada levava outras duas crianças, diz motorista",Exame,neg
572,Relator do pacote anticrime no Senado defende excludente de ilicitude,Exame,neg
573,Oposição: mudar excludente de ilicitude é impossível após caso Ágatha,Exame,neg
574,"Witzel lamenta morte de Ágatha, mas diz que política está no caminho certo",Exame,neg
575,Presidente da OAB-RJ vai discutir caso Ágatha com procurador-geral do Rio,Exame,neg
576,Mourão defende policiais no caso Ágatha e questiona versão da família,Exame,neg
577,Desabamento em sala de aula mata sete estudantes no Quênia,Exame,neg
578,"Artistas lamentam morte de Ágatha Félix, menina de 8 anos baleada no Rio",Exame,neg
579,Morte de Ágatha põe pacote de Moro na berlinda,Exame,neg
580,Terremoto na Albânia causa pânico e deixa dezenas de feridos,Exame,neg
581,Morre criança baleada em ação da PM no Complexo do Alemão,Exame,neg
582,Justiça manda Vale pagar R$ 12 mi a familiares de 3 vítimas de Brumadinho,Exame,neg
583,Funcionário terceirizado passa mal e morre no Palácio do Planalto,Exame,neg
584,Ataque dos Estados Unidos mata ao menos 30 agricultores no Afeganistão,Exame,neg
585,"Ben Ali, ex-presidente da Tunísia, morre na Arábia Saudita aos 83 anos",Exame,neg
586,Operação da PM no Alemão deixa seis mortos; 14 escolas são fechadas,Exame,neg
587,Tiroteio no Complexo do Alemão no Rio fecha escolas e deixa um morto,Exame,neg
588,Set/2019: Ex-executivo da Odebrecht que delatou Aécio é encontrado morto,Exame,neg
589,Incêndio em escola mata 26 crianças e 2 professores na Libéria,Exame,neg
590,Dois atentados no Afeganistão matam 48 pessoas durante campanha eleitoral,Exame,neg
591,Hospital Badim confirma 14ª morte por incêndio na unidade,Exame,neg
592,Polícia fará nova perícia no Hospital Badim nesta terça-feira,Exame,neg
593,Número de mortos em incêndio do hospital no Rio sobe para 12,Exame,neg
594,"Quatro morrem em operação policial na comunidade do Jacarezinho, no Rio",Exame,neg
595,Cantor português Roberto Leal morre em São Paulo aos 67 anos,Exame,neg
596,STF nega transferência de acusado de matar Marielle para o Rio,Exame,neg
597,"A cada minuto, cinco pessoas morrem no mundo por erro médico, diz OMS",Exame,neg
598,"Incêndio atinge prédio residencial em Ipanema, no Rio de Janeiro",Exame,neg
599,Perícia confirma que incêndio no Badim começou em gerador do hospital,Exame,neg
600,Tribunal da paz expulsa ex-membros das Farc que voltaram à luta armada,Exame,neg
601,Incêndios como o que deixou 11 mortos no RJ chegam a 20 por ano no Brasil,Exame,neg
602,"Pacientes do Badim, hospital no Rio, morreram por asfixia de fumaça tóxica",Exame,neg
603,Crivella decreta luto de 3 dias por mortes em incêndio em hospital,Exame,neg
604,Chuvas torrenciais fecham aeroportos e matam ao menos 4 pessoas na Espanha,Exame,neg
605,Incêndio em hospital no Rio deixa 11 mortos,Exame,neg
606,Justiça nega HC a viúva envolvida em morte de marido ganhador da Mega-Sena,Exame,neg
607,"Em um ano, casos de dengue no país aumentam 600% e somam quase 1,5 milhão",Exame,neg
608,Suicídio mata mais policiais do que os confrontos durante o trabalho,Exame,neg
609,"Com aumento de doenças, médicos dos EUA pedem fim do uso de vaporizadores",Exame,neg
610,"Morre Robert Frank, ícone da fotografia americana",Exame,neg
611,"Após 50 mortes nas Bahamas, furacão Dorian abre passagem para Gabrielle",Exame,neg
612,Jornal turco divulga supostas últimas palavras de Jamal Khashoggi,Exame,neg
613,"Assassinatos caem no Brasil em 2018, mas mortes por policiais crescem 20%",Exame,neg
614,“Setembro Amarelo” promove labirinto de girassóis e debate sobre depressão,Exame,neg
615,"Após lama, Brumadinho registra alta de suicídio e prescrição de remédios",Exame,neg
616,"Após brutalidade do furacão Dorian, Bahamas enfrenta crise de desabrigados",Exame,neg
617,Colaborador da Funai é assassinado em região remota da Amazônia,Exame,neg
618,Vereador é morto com sete tiros no Rio de Janeiro,Exame,neg
619,Verão francês registra 1500 mortes relacionadas ao forte calor,Exame,neg
620,Dorian deixa 43 mortos e milhares de desabrigados nas Bahamas,Exame,neg
621,EUA registram terceira morte relacionada ao uso de cigarro eletrônico,Exame,neg
622,Ataques xenofóbicos na África do Sul deixam 10 mortos e 423 detidos,Exame,neg
623,Bahamas sofrem com devastação do furacão Dorian: “Não sobrou nada”,Exame,neg
624,Acidente entre caminhão e trem deixa um morto e 30 feridos no Japão,Exame,neg
625,"Furacão Dorian ganha força, volta à categoria 3 e avança para os EUA",Exame,neg
626,Bahamas confirma ao menos 20 mortos após passagem do furacão Dorian,Exame,neg
627,Explosão em fábrica de fogos deixa ao menos 20 mortos na Índia,Exame,neg
628,Fotógrafo Peter Lindbergh morre aos 74 anos,Exame,neg
629,Furacão Dorian avança para EUA após provocar devastação nas Bahamas,Exame,neg
630,Onda de violência em Joanesburgo deixa 5 mortos e 100 presos desde domingo,Exame,neg
631,"Taxa de mortalidade vai aumentar em regiões com queimadas, diz pesquisador",Exame,neg
632,"Furacão Dorian deixa 60% de ilha das Bahamas submersa, mostra satélite",Exame,neg
633,"Após massacre, Walmart vai parar de vender munição nos Estados Unidos",Exame,neg
634,Adolescente de 14 anos mata cinco membros de sua família nos EUA,Exame,neg
635,"Furacão Dorian cai para categoria 2, mas aumenta de tamanho nos EUA",Exame,neg
636,Sobe para 25 número de mortos em incêndio de barco na Califórnia,Exame,neg
637,Número de mortos em incêndio em barco na Califórnia sobe para 8,Exame,neg
638,"Furacão Dorian mata ao menos 5 nas Bahamas, antes de seguir para os EUA",Exame,neg
639,Chuvas voltam com força e causam estragos no interior e litoral de SP,Exame,neg
640,Velório de Goldman reúne lideranças de diversos partidos políticos,Exame,neg
641,"Após Furacão Dorian, governo de Bahamas quer lei de evacuação obrigatória",Exame,neg
642,EUA fecham agosto com 53 mortos em massacres com armas de fogo,Exame,neg
643,Furacão Dorian causa uma morte em Bahamas e 1 milhão são evacuados,Exame,neg
644,Operação contra ex-líderes das Farc deixa nove mortos na Colômbia,Exame,neg
645,"Governo lança programa “Em frente, Brasil” para combater crimes violentos",Exame,neg
646,Incêndio em bar do México deixa 25 mortos; polícia suspeita de ataque,Exame,neg
647,Fernanda Young morre aos 49 anos em Minas Gerais,Exame,neg
648,Tribo indígena do MT defende território de invasores por conta própria,Exame,neg
649,16 motoristas brasileiros morreram até que Uber ficasse mais seguro,Exame,neg
650,"Com liberação de mais agrotóxicos, apicultores temem extermínio de abelhas",Exame,neg
651,Homicídios caem 26% em julho em SP e atingem menor número da história,Exame,neg
652,"Vereador e filho são mortos a tiros dentro de casa em Maricá, RJ",Exame,neg
653,Mortes em confronto com a polícia aumentam 49% no Rio em julho,Exame,neg
654,Polícia já ouviu 30 testemunhas do sequestro na Ponte Rio-Niterói,Exame,neg
655,Atirador mata sequestrador e reféns são liberados na Ponte Rio-Niterói,Exame,neg
656,Caminhão-tanque com petróleo explode e deixa 23 mortos em Uganda,Exame,neg
657,Famílias de vítimas de voo da Chapecoense querem ajuda de Bolsonaro,Exame,neg
658,Três palestinos são mortos em Gaza após disparos de foguetes contra Israel,Exame,neg
659,Estado Islâmico reivindica atentado que deixou 63 mortos no Afeganistão,Exame,neg
660,Ator Peter Fonda morre em Los Angeles aos 79 anos,Exame,neg
661,Elvis Presley teve irmão gêmeo? Confira 7 curiosidades sobre o rei do rock,Exame,neg
662,MP denuncia filhos de Flordelis por matar marido da deputada,Exame,neg
663,Laudo aponta afogamento como causa da morte de líder indígena Waiãpi,Exame,neg
664,"Autópsia de atirador de Ohio identifica cocaína, álcool e tranquilizante",Exame,neg
665,"Epidemia de ebola na RDC deixou mais de 1,9 mil mortos em um ano",Exame,neg
666,Inundações na Índia deixam mais de 270 mortos e deslocam 1 milhão,Exame,neg
667,Senado deve votar aumento do limite de idade para receber pensão por morte,Exame,neg
668,Morte de milionário na prisão dá origem a teorias da conspiração nos EUA,Exame,neg
669,Inundações matam pelo menos 147 e deslocam milhares no sul da Índia,Exame,neg
670,Confronto entre polícia de Israel e palestinos deixa 14 feridos,Exame,neg
671,Tufão Lekima deixa 32 mortos e 16 desaparecidos na China,Exame,neg
672,"São 20 mil garimpeiros explorando a nossa casa, diz líder indígena",Exame,neg
673,Inundações deixam 28 mortos e deslocam milhares na Índia,Exame,neg
674,Mãe de atirador do Texas alertou a polícia sobre arma do filho,Exame,neg
675,Câmara rejeita destaque e pensão por morte não será mais integral,Exame,neg
676,"Em luto após massacre, El Paso rejeita visita de Trump",Exame,neg
677,Os cinco livros mais importantes de Toni Morrison,Exame,neg
678,"Toni Morrison, prêmio Nobel de Literatura, morre aos 88 anos",Exame,neg
679,Dois feridos em tiroteio morrem em hospital no Texas,Exame,neg
680,120 cidades brasileiras concentraram 50% dos homicídios em 2017,Exame,neg
681,Ideólogo do Khmer Vermelho condenado por genocídio morre aos 93 anos,Exame,neg
682,Polícia prende atirador que deixou 20 mortos em supermercado no Texas,Exame,neg
683,Cegueira e corrosão: novas regras aumentam riscos para trabalhador rural,Exame,neg
684,Relatora da ONU responsabiliza Bolsonaro por morte de líder indígena,Exame,neg
685,"Morre Hal Prince, lenda da Broadway que dirigiu “O Fantasma da Ópera”",Exame,neg
686,"Devido ao mau cheiro, famílias desistem de velórios em Altamira",Exame,neg
687,"Com Belo Monte e briga de facções, Altamira vive explosão de assassinatos",Exame,neg
688,Quatro presos são mortos na transferência de Altamira para Belém,Exame,neg
689,Morre aos 82 anos a primeira-dama do Uruguai,Exame,neg
690,Queda de avião militar no Paquistão deixa 18 mortos,Exame,neg
691,Massacre no Pará é mais um capítulo de disputa milionária pela cocaína,Exame,neg
692,Número de mortos em rebelião no Pará sobe para 57,Exame,neg
693,"Assassinato do cacique “será devida e completamente” apurado, diz Moro",Exame,neg
694,"Rebelião deixa 52 mortos em presídio de Altamira, no Pará",Exame,neg
695,"Ruth de Souza, uma atriz pioneira da representatividade negra no Brasil",Exame,neg
696,As discussões no Senado em 2019 sobre leis voltadas às mulheres,Exame,neg
697,Austrália reserva ambulância para satisfazer últimos desejos de pacientes,Exame,neg
698,"Morre cardeal cubano Jaime Ortega, peça-chave em reaproximação com EUA",Exame,neg
699,"Morre aos 75 anos o ator Rutger Hauer, de Blade Runner e Feitiço de Áquila",Exame,neg
700,Fortes chuvas em Pernambuco deixam mortos em Olinda e no Recife,Exame,neg
701,"Aos 54 anos, morre o jornalista econômico Milton Gamez",Exame,neg
702,Jornalista esportivo Juarez Soares morre aos 78 anos em São Paulo,Exame,neg
703,"Art Neville, ícone do funk de Nova Orleans, morre aos 81 anos",Exame,neg
704,"Fogo, pistolagem e medo na fazenda 1.200 no Pará",Exame,neg
705,"Morre pesquisador que desenvolveu a fosfoetanolamina, a “pílula do câncer”",Exame,neg
706,Corregedoria da PM vai investigar ação que terminou com quatro mortos,Exame,neg
707,Motorista avança sobre ocupação do MST em Valinhos e mata um idoso,Exame,neg
708,Sobe para 33 o número de mortos em incêndio em estúdio do Japão,Exame,neg
709,"Morre o escritor Andrea Camilleri, mestre do romance noir italiano",Exame,neg
710,Chuvas de monções já mataram mais de 270 pessoas no sul da Ásia,Exame,neg
711,Prédio desaba na Índia e deixa 4 mortos e 40 soterrados,Exame,neg
