,titulo,portal,sentiment
357,Bebê prematuro passa 160 dias em UTI e tem 'formatura' ao sair de hospital nos EUA,G1,pos
358,6 lugares do mundo que parecem coisa de outro planeta,G1,pos
359,Garotinha fã de Drake recebe coração novo e visita do cantor,G1,pos
360,Zoológico de Viena vende pinturas feitas por panda,G1,pos
361,Família de mergulhadores salva tubarão-baleia que estava com corda ao redor do corpo no Havaí,G1,pos
362,O brasileiro com problemas cardíacos que desenvolveu um gel para imprimir corações artificiais,G1,pos
363,Militar de 26 anos torna-se a primeira mulher piloto de caça no Japão,G1,pos
364,Mulher que perdeu braços e pernas entra andando em igreja para o seu próprio casamento,G1,pos
365,Aquário de Paris acolhe peixes abandonados ,G1,pos
366,França: associação diz que viajar nas férias não é luxo e leva 50 mil crianças pobres para passear,G1,pos
367,Terapia inédita com robô na França ajuda jovens autistas a descobrirem o mundo,G1,pos
368,A mochila high-tech que pode 'coletar do ar' 40 litros de água por hora,G1,pos
369,Artista plástico de MS constrói parque de diversões com sucata no quintal de casa  ,G1,pos
370,A inspiradora história de superação do cabeleireiro argentino que nasceu sem as mãos,G1,pos
371,"Pai de Malala dá dicas de educação igualitária: 'Devemos acreditar nas nossas filhas, não deve haver machismo'",G1,pos
372,,G1,pos
373,,G1,pos
374,A espetacular casa de 2 mil anos descoberta sob cinzas vulcânicas em Pompeia,G1,pos
375,"O jovem que inventou, aos 11 anos, sistema para proteger vacas de leões",G1,pos
376,"Mirando pessoas com deficiência, músico cria violão que pode ser tocado com uma só mão",G1,pos
377,"Portela, no Rio, cria curso de audiovisual e frequentadores da escola de samba produzem documentários ",G1,pos
378,Carteiro amigo de cachorros faz sucesso com selfies na internet,G1,pos
379,Pai surpreende filha com vestido dos sonhos para a formatura e vídeo viraliza,G1,pos
380,A cobra bebê 'congelada no tempo' por 99 milhões de anos que traz novas pistas do passado,G1,pos
381,O time de jogadores de videogame formado apenas por idosos aposentados,G1,pos
382,"Nasa, 60 anos: como você pode ajudar a agência espacial a explorar o Universo",G1,pos
383,"Cachorros correm para ajudar quando donos choram, indica estudo",G1,pos
384,"Cães correm mais rápido para salvar o dono ao ouvi-lo chorar, diz estudo",G1,pos
385,Cerca não impede brincadeira entre garotinho e cachorro do vizinho nos EUA,G1,pos
386,Policial faz barba de morador de rua para ajudá-lo a conseguir emprego,G1,pos
387,Voluntários constroem ‘condomínio' para gatos abandonados em São Luís ,G1,pos
388,Projeto resgata e faz doação de plantas abandonadas em imóveis no Rio ,G1,pos
389,O robô que pode ser montado com uma batata,G1,pos
390,Grupo reúne 361 cachorros para comemorar aniversário da raça golden retriever; veja vídeo,G1,pos
391,"
Suecos têm fabricado cerveja desde a Idade do Ferro, diz estudo",G1,pos
392,"Com uma corda bamba, mulher sobe ao teto de basílica em Paris, na França; FOTOS",G1,pos
393,Desconhecida salva casal que teve cerimônia de casamento arruinada por tempestade nos Estados Unidos,G1,pos
394,Índios de Mato Grosso veem o mar pela primeira vez em Santos; veja vídeo,G1,pos
395,A primeira família a se mudar para uma casa construída com uma impressora 3D,G1,pos
396,A comovente história do homem que andou 32 km para chegar ao 1º dia de trabalho e ganhou um carro do chefe,G1,pos
397,Mulheres descobrem talento musical em coral na prisão e tentam refazer a vida fora dela por meio da música ,G1,pos
398,Pão mais antigo do mundo tem receita de 14 mil anos revelada por arqueólogos,G1,pos
399,Professora usa música para diminuir estresse e aumentar rendimento entre alunos em universidade dos EUA,G1,pos
400,Instrutor de voo livre salta de parapente com vira-lata para chamar a atenção sobre animais abandonados,G1,pos
401,Seleção da Croácia é recebida com festa em Zagreb após 2º lugar na Copa,G1,pos
402,Cachorro 'corintiano' adotado após ser resgatado de córrego na Zona Norte de SP faz sucesso na internet,G1,pos
403,"Copa do Mundo: 32 países, 32 torcedores loucos por suas seleções; FOTOS",G1,pos
404,Museu em Moscou reúne jogos de fliperama dos tempos da União Soviética - e dá até para jogar,G1,pos
405,"
Cientistas desenvolvem primeiro raio-x 3D colorido do mundo",G1,pos
406,"Jovens do Complexo do Alemão, no Rio, aprendem programação e criam site para ajudar moradores da comunidade
",G1,pos
407,Espécie de rinoceronte que só tem mais dois animais pode ser salva da extinção por fertilização in vitro,G1,pos
408,Holanda construirá as primeiras casas com impressoras 3D,G1,pos
409,Bunker soviético secreto da Guerra Fria é atração para turistas em Moscou,G1,pos
410,Buldogue com dificuldade para respirar é salva por tripulação de avião com ajuda de máscara de oxigênio,G1,pos
411,"Boas ações podem ter efeito 'contagioso', indicam estudos",G1,pos
412,Biblioteca do Parque Villa-Lobos; FOTOS,G1,pos
413,"Biblioteca do Parque Villa-Lobos, em SP, concorre a prêmio internacional de melhor instituição pública de 2018",G1,pos
414,Professor de escola pública do DF é selecionado para expor aquarelas no Museu do Louvre,G1,pos
415,"Em evento em SP, Malala promete investir na educação do Brasil",G1,pos
416,"Países onde mais mulheres estão no governo têm menos corrupção, diz estudo ",G1,pos
417,Estações de metrô são atração obrigatória para quem visita Moscou na Copa do Mundo; VÍDEO,G1,pos
418,"Conheça o Museu da Cosmonáutica, atração para turistas em Moscou, sede da Copa do Mundo",G1,pos
419,Bicicleta e comida saudável fazem das crianças holandesas as menos obesas entre os países ricos,G1,pos
420,'Aqui ninguém implica com ninguém': programa adotado em 99 escolas da Holanda reduziu o bullying pela metade,G1,pos
421,Menina com paralisia cerebral comemora primeiros passos após cirurgia; vídeo,G1,pos
422,"Por acidente, estagiária descobre supercola feita com bagaço de cana",G1,pos
423,"Jogador, torcedor e até árbitro de vídeo: bebê faz sucesso na web com fotos temáticas da Copa ",G1,pos
424,"Educação, mobilidade e atenção à saúde fazem da Holanda o país com as crianças mais felizes do mundo",G1,pos
425,"Contra discriminação, imigrantes asiáticos e africanos vivendo na Rússia jogam futebol na Praça Vermelha",G1,pos
426,"'Jardins alagados' podem acabar com enchentes, dizem especialistas; conheça",G1,pos
427,Guias-intérpretes mostram como 'narram' gols para torcedores surdo-cegos,G1,pos
428,Conheça a cidade cubana que torce sempre para o Brasil na Copa,G1,pos
429,Veja a comemoração dos gols do Brasil pelo país; VÍDEO ,G1,pos
430,Brasiliense cria projeto para incentivar mulheres a viajar e fazer trekking sozinhas,G1,pos
431,Copa do Mundo: torcida e emoção na final; FOTOS,G1,pos
432,Alunos da UFRJ vão disputar a 'Copa do Mundo' de conhecimentos sobre petróleo nos EUA,G1,pos
433,Copa do Mundo: as crianças e os bebês mais fofos da torcida; FOTOS,G1,pos
434,Como se explica a beleza da montanha de 7 cores que atrai multidões de turistas ao Peru,G1,pos
435,Cães e gatos também vestem a camisa para torcer na Copa; FOTOS,G1,pos
436,Estudantes juntam dinheiro para presentear faxineiro com viagem de férias: 'Você ilumina nossos dias',G1,pos
437,Copa do Mundo: a emoção do torcedor na primeira fase; FOTOS,G1,pos
438,"Ex-desabrigado, jovem do RJ reconstrói a vida escrevendo e ganha prêmios",G1,pos
439,"'As pessoas desconfiam de gentileza', diz brasileiro que doou ingresso para russo na Copa",G1,pos
440,Brasileiros desenvolvem curativo à base de abacaxi que facilita cicatrização,G1,pos
441,Estudantes brasileiros apresentam projeto escolhido pela Nasa que será testado no espaço por astronautas,G1,pos
442,Vuvuzela gigante diverte visitantes de parque em Moscou,G1,pos
443,Veja momento em que a torcida comemora gols do Brasil pelo país; VÍDEO,G1,pos
444,Mulher fotografa nuvem em forma de bebê no centro da França,G1,pos
445,Guias-intérpretes 'narram' gol de Philippe Coutinho para torcedor surdo-cego em SP; veja vídeo,G1,pos
446,Cachorro devora álbum da Copa e dona ganha coleção completa após fazer apelo na web,G1,pos
447,Veja momento em que a torcida pelo país comemora gols do Brasil,G1,pos
448,Torcedores comemoram gols do Brasil em jogo contra a Costa Rica; FOTOS,G1,pos
449,"Com o fim da proibição, mulheres aprendem a andar de moto na Arábia Saudita",G1,pos
450,Mulheres se preparam para dirigir pela 1ª vez na Arábia Saudita,G1,pos
451,'Filhos nascidos do coração': primeiros pais a adotar pelo Cadastro Nacional contam a experiência 10 anos depois,G1,pos
452,"'Porque dançar não tem idade', dizem mulheres que aprenderam balé depois de adultas e se apresentam nessa sexta em Brasília",G1,pos
453,"'Estou salvando vidas', diz homem que já doou sangue 269 vezes no RN",G1,pos
454,Cachorros doam sangue e salvam  outros animais no Hospital Veterinário da UnB,G1,pos
455,"VÍDEOS: ""Olha que legal"" – aqui só entra notícia boaAqui só tem história boa. ",G1,pos
