,id,tweet_text,sentiment_analisado,tweet_date,query_used
194,1040000000000000000,&gt;@EstadaoPaladar Bares brasileiros figuram entre os melhores do mundo pela 2ª vez,pos,Sun Sep 23 21:45:00 +0000 2018,estadao
195,1040000000000000000,Emmy 2018: as 12 melhores piadas da premiação,pos,Tue Sep 18 03:36:46 +0000 2018,veja
196,1040000000000000000,Marta é eleita melhor jogadora do mundo pela 6ª vez e faz história,pos,Mon Sep 24 20:21:01 +0000 2018,exame
197,1040000000000000000,Emmy 2018: Qual o melhor look desfilado no tapete vermelho da premiação?,pos,Tue Sep 18 00:17:14 +0000 2018,veja
198,1040000000000000000,&gt;@Emais_Estadao Conversar com bebês é a melhor maneira de incentivar desenvolvimento da linguagem,pos,Sun Sep 23 14:00:00 +0000 2018,estadao
199,1040000000000000000,"Quatro curiosidades sobre o Emmy 2018, que premia nesta segunda os melhores da TV americana -via",pos,Mon Sep 17 23:30:00 +0000 2018,estadao
200,1040000000000000000,Fundo de pensão exige que McDonald’s cuide melhor de seus frangos,pos,Sun Sep 23 06:00:00 +0000 2018,jornaloglobo
201,1040000000000000000,"Como prefeito, Haddad melhorou contas, mas tropeçou em zeladoria e obras",pos,Sun Sep 23 05:39:02 +0000 2018,folha
202,1040000000000000000,Justiça nega novo pedido de liminar da Paper Excellence para comprar a Eldorado,pos,Tue Sep 18 03:00:03 +0000 2018,folha
203,1040000000000000000,Como melhorar a educação no Brasil? Especialistas respondem,pos,Tue Sep 18 14:12:45 +0000 2018,exame
204,1040000000000000000,Produtores franceses de vinho comemoram 2018 incrível,pos,Tue Sep 18 08:00:51 +0000 2018,exame
205,1040000000000000000,Anitta sincera: ‘Não tenho a melhor voz do mundo’,pos,Tue Sep 18 15:29:36 +0000 2018,veja
206,1040000000000000000,Fósseis minúsculos de 150 milhões de anos revelam que encolher foi a melhor estratégia para mamíferos evoluírem.,pos,Tue Sep 18 09:00:00 +0000 2018,jornaloglobo
207,1040000000000000000,"&gt;@Emais_Estadao 'Não tenho a melhor voz do mundo', avalia Anitta no 'The Voice'",pos,Tue Sep 18 15:30:00 +0000 2018,estadao
208,1040000000000000000,"Com dólar em alta, cartão viagem é melhor opção; veja dicas sobre finanças pessoais -via",pos,Tue Sep 18 09:50:00 +0000 2018,estadao
209,1040000000000000000,Franceses colhem neste ano a melhor safra de uvas desde 1947,pos,Sat Sep 22 23:22:03 +0000 2018,folha
210,1040000000000000000,"'Melhor maneira de se rebelar é ser conservador', diz paladino gay de Trump",pos,Sat Sep 22 19:00:02 +0000 2018,folha
211,1040000000000000000,"'Melhor maneira de se rebelar é ser conservador', diz paladino gay de Trump",pos,Sat Sep 22 09:05:02 +0000 2018,folha
212,1040000000000000000,"Três anos após acidente em plataforma, Petrobras se compromete a melhorar segurança.",pos,Wed Sep 19 02:59:00 +0000 2018,jornaloglobo
213,1040000000000000000,Centenas de militares protestam na Argélia para pedir melhores pensões,pos,Mon Sep 24 15:39:49 +0000 2018,exame
214,1040000000000000000,Trump anunciará na ONU melhora nas relações com Coreia do Norte,pos,Mon Sep 24 15:04:36 +0000 2018,exame
215,1040000000000000000,"Bolsonaro tem melhora clínica sem sinais de infecção, diz boletim médico",pos,Sun Sep 23 18:50:48 +0000 2018,exame
216,1040000000000000000,Hortência é eleita a melhor jogadora da história dos Mundiais de basquete,pos,Wed Sep 19 00:19:05 +0000 2018,veja
217,1040000000000000000,"Em redes sociais, Bolsonaro posta foto andando e agradece apoio",pos,Wed Sep 19 17:26:42 +0000 2018,exame
218,1040000000000000000,Bares brasileiros figuram entre os melhores do mundo pela 2ª vez; conheça -via,pos,Wed Sep 19 23:25:00 +0000 2018,estadao
219,1040000000000000000,É melhor dormir com ou sem meias?,pos,Thu Sep 20 02:15:00 +0000 2018,g1
220,1040000000000000000,DIVIRTA-SE: Conheça seis lugares para provar omeletes diferentes (e incríveis) em SP,pos,Wed Sep 19 14:50:00 +0000 2018,estadao
221,1040000000000000000,Três bares de São Paulo estão na lista dos melhores do mundo; conheça as casas,pos,Wed Sep 19 19:00:03 +0000 2018,folha
222,1040000000000000000,"“Esquecido'”, Neymar passa em branco em festa de melhor do mundo da Fifa",pos,Mon Sep 24 23:43:47 +0000 2018,exame
223,1040000000000000000,As 15 melhores praias de nudismo pelo mundo,pos,Wed Sep 19 11:41:02 +0000 2018,folha
224,1040000000000000000,Conheça o albergue de luxo em Portugal que foi eleito o melhor do mundo.,pos,Mon Sep 24 12:30:00 +0000 2018,jornaloglobo
225,1040000000000000000,&gt;@EstadaoEsporte Futebol pode ver o fim de uma era em prêmio de melhor do mundo da Fifa,pos,Mon Sep 24 11:30:00 +0000 2018,estadao
226,1040000000000000000,Termina o obrigado a todos que acompanharam nossa cobertura pelo Twitter! Confira os melhores momentos em,pos,Fri Sep 21 03:29:31 +0000 2018,folha
227,1040000000000000000,&gt;@EstadaoEconomia Confiança da indústria volta a cair em setembro após melhora nos meses que sucederam a greve,pos,Thu Sep 20 16:20:00 +0000 2018,estadao
228,1040000000000000000,Fifa ‘The Best’ 2018: acompanhe a premiação dos melhores do mundo,pos,Mon Sep 24 17:34:37 +0000 2018,veja
229,1040000000000000000,Conheça o albergue de luxo em Portugal que foi eleito o melhor do mundo:,pos,Tue Sep 25 02:00:00 +0000 2018,jornaloglobo
230,1040000000000000000,"Melhor do Mundo! Pela sexta vez, a brasileira Marta leva para casa o prêmio de melhor jogadora do planeta. Parabéns! (Foto: Reuters/John Sibley)",pos,Mon Sep 24 20:01:08 +0000 2018,jornaloglobo
231,1040000000000000000,Trump diz que Kim Jong-Un tem sido 'incrível',pos,Mon Sep 24 22:30:01 +0000 2018,g1
232,1040000000000000000,É DO BRASIL! Marta é eleita melhor jogadora do mundo pela 6ª vez -via,pos,Mon Sep 24 19:55:18 +0000 2018,estadao
233,1040000000000000000,Marta é eleita a melhor jogadora do mundo pela sexta vez,pos,Mon Sep 24 19:56:40 +0000 2018,veja
234,1040000000000000000,"Melhor do mundo: Modric bate Cristiano Ronaldo, e Marta vence pela sexta vez.",pos,Mon Sep 24 20:44:54 +0000 2018,jornaloglobo
235,1040000000000000000,"VAI, BRASIL! Pela sexta vez, Marta é eleita a melhor jogadora do mundo",pos,Mon Sep 24 20:03:04 +0000 2018,folha
236,1040000000000000000,CORREÇÃO: Neymar passa em branco na votação para melhor do mundo da Fifa -via,pos,Mon Sep 24 22:19:16 +0000 2018,estadao
237,1040000000000000000,Modric é eleito melhor do mundo e põe fim ao domínio de Ronaldo e Messi,pos,Mon Sep 24 20:15:02 +0000 2018,folha
238,1040000000000000000,Modric leva prêmio de melhor jogador do mundo -via,pos,Mon Sep 24 19:58:53 +0000 2018,estadao
239,1040000000000000000,TEMPO REAL: Acompanhe ao vivo a premiação dos Melhores do Ano da Fifa,pos,Mon Sep 24 18:35:58 +0000 2018,estadao
240,1040000000000000000,The Best 2018: Marta é eleita melhor do mundo pela sexta vez,pos,Mon Sep 24 20:11:57 +0000 2018,veja
241,1040000000000000000,Confira os melhores memes sobre a premiação de melhor do mundo no -via,pos,Mon Sep 24 23:00:01 +0000 2018,estadao
242,1040000000000000000,"O Mundo é uma Bola | Vitória de Modric em eleição de melhor do mundo é celebração ao jogador moderno, que faz tudo (bem) em campo",pos,Mon Sep 24 20:27:37 +0000 2018,folha
243,1040000000000000000,Modric quebra hegemonia de CR7 e Messi e é eleito o melhor do mundo,pos,Mon Sep 24 19:59:34 +0000 2018,veja
244,1040000000000000000,"Pela primeira vez, Bola de Ouro premiará a melhor jogadora e o melhor sub-21.",pos,Mon Sep 24 17:00:00 +0000 2018,jornaloglobo
245,1040000000000000000,"Pela sexta vez, Marta é eleita a melhor jogadora do mundo",pos,Mon Sep 24 20:06:03 +0000 2018,folha
246,1040000000000000000,Escolha de Modric como melhor do mundo divide opiniões na web. Mereceu ou não? -via,pos,Mon Sep 24 20:40:08 +0000 2018,estadao
247,1040000000000000000,"Trump agradece Kim Jong-un, mas adverte que ainda há muito a fazer",pos,Tue Sep 25 17:20:12 +0000 2018,exame
248,1040000000000000000,"&gt;@esportefera Como Messi, CR7 e companhia votaram para o prêmio de melhor do mundo?",pos,Tue Sep 25 17:10:01 +0000 2018,estadao
249,1040000000000000000,Modric é eleito melhor do mundo e põe fim ao domínio de Cristiano Ronaldo e Messi,pos,Mon Sep 24 20:08:33 +0000 2018,folha
250,1040000000000000000,"Lutador consegue nocaute perfeito, mas salta árbitro e é desqualificado; assista -via",pos,Tue Sep 25 02:15:01 +0000 2018,estadao
251,1050000000000000000,Saiba qual é o melhor fone de ouvido para prevenir a perda auditiva,pos,Tue Oct 02 20:35:51 +0000 2018,veja
252,1050000000000000000,"As 25 melhores redes de franquia do Brasil, segundo consultoria",pos,Tue Oct 02 16:00:41 +0000 2018,exame
253,1040000000000000000,"Na ONU, Temer critica unilateralismo e diz que entrega país melhor que recebeu",pos,Tue Sep 25 14:15:02 +0000 2018,folha
254,1050000000000000000,Número de universidades brasileiras entre as melhores do mundo cai pelo segundo ano consecutivo.,pos,Wed Sep 26 23:40:00 +0000 2018,jornaloglobo
255,1050000000000000000,As melhores frases do debate presidencial no SBT,pos,Wed Sep 26 22:25:37 +0000 2018,exame
256,1050000000000000000,"&gt;@esportefera Os 25 melhores memes de Phil Jones, personagem da eliminação do United",pos,Wed Sep 26 19:20:00 +0000 2018,estadao
257,1050000000000000000,&gt;@EstadaoPaladar Economia na cozinha: saiba quais são os ingredientes da safra e aprenda receitas para cozinhar melhor e gastar menos,pos,Wed Sep 26 18:50:00 +0000 2018,estadao
258,1050000000000000000,Goldajn é eleito o melhor banqueiro central da América Latina pela 2ª vez,pos,Wed Sep 26 23:58:10 +0000 2018,veja
259,1050000000000000000,Peruana Pía León é eleita melhor chef mulher da América Latina -via,pos,Wed Sep 26 23:50:00 +0000 2018,estadao
260,1040000000000000000,Mãe e vó chefiam lares e são das melhores lembranças que levamos da infância,pos,Wed Sep 26 15:13:02 +0000 2018,folha
261,1050000000000000000,"""Quero agradecer a Ciro Gomes. Ele se encontra preparado para ser presidente da República"", diz Marcelo Cândido em suas considerações finais",pos,Wed Oct 03 03:44:55 +0000 2018,folha
262,1050000000000000000,"Para celebrar 50 anos do caderno de Turismo em cores, completados nesta quinta (27), a reuniu um júri rodado para escolher os 50 melhores lugares do Brasil e do mundo para viajar. Foz, Rio, Nova York, Londres e Paris foram as mais citadas; confira",pos,Thu Sep 27 22:30:48 +0000 2018,folha
263,1050000000000000000,"Em SC, indecisos, nulos e brancos chegam a incríveis 35%",pos,Thu Sep 27 14:53:32 +0000 2018,exame
264,1050000000000000000,"Em SC, indecisos, nulos e brancos chegam a incríveis 35%",pos,Thu Sep 27 10:35:41 +0000 2018,exame
265,1050000000000000000,Chefe da Petrobras se diz otimista quanto à manutenção de regras pelo próximo governo,pos,Thu Sep 27 23:41:02 +0000 2018,folha
266,1050000000000000000,"Após AVC, Ziraldo tem quadro estável: ‘Expectativas otimistas’, diz irmão",pos,Thu Sep 27 17:27:01 +0000 2018,veja
267,1050000000000000000,"Após AVC, Ziraldo tem melhora no estado de saúde.",pos,Thu Sep 27 19:49:05 +0000 2018,jornaloglobo
268,1050000000000000000,VÍDEO: Marta volta a Dois Riachos e mostra ao povo o troféu de melhor do mundo,pos,Thu Sep 27 17:15:00 +0000 2018,g1
269,1050000000000000000,"Com visual incrementado, 'PéPequeno' fisga públicos de todas as idades",pos,Thu Sep 27 12:16:02 +0000 2018,folha
270,1050000000000000000,&gt;@esportefera Os 30 melhores memes da eliminação do Palmeiras: 'Copinha do Brasilzinho',pos,Thu Sep 27 14:20:01 +0000 2018,estadao
271,1050000000000000000,&gt;@esportefera Vídeo: Marta recebe homenagem de Zagallo por prêmio de melhor do mundo; assista,pos,Thu Sep 27 12:40:00 +0000 2018,estadao
272,1050000000000000000,&gt;@esportefera Ansiosos para amanhã? Confira os 10 melhores jogadores do Fifa 19. Spoiler: Neymar não é o 1º colocado,pos,Thu Sep 27 20:50:00 +0000 2018,estadao
273,1050000000000000000,"No mundo dos investimentos, sai um otimista, entra outro",pos,Thu Sep 27 08:20:33 +0000 2018,exame
274,1050000000000000000,"'O Homem Perfeito' tenta aliar entretenimento e reflexão, mas soa meio fora de tom",pos,Thu Sep 27 13:01:02 +0000 2018,folha
275,1050000000000000000,Os melhores e piores investimentos de setembro,pos,Fri Sep 28 21:49:05 +0000 2018,exame
276,1050000000000000000,.@Ancelmocom: O incrível clique de um bem-te-vi pegando carona num... tucano.,pos,Sat Sep 29 13:00:02 +0000 2018,jornaloglobo
277,1050000000000000000,As 25 melhores bolsas de estudo com inscrições abertas em outubro,pos,Fri Sep 28 18:00:07 +0000 2018,exame
278,1050000000000000000,Mulheres recorrem a preenchimento em busca do mamilo perfeito.,pos,Sat Sep 29 14:00:02 +0000 2018,jornaloglobo
279,1050000000000000000,Dicas da Kogut: As melhores séries do mestre Ryan Murphy.,pos,Sat Sep 29 06:00:00 +0000 2018,jornaloglobo
280,1050000000000000000,Dicas da Kogut: As melhores séries do mestre Ryan Murphy.,pos,Fri Sep 28 16:40:00 +0000 2018,jornaloglobo
281,1050000000000000000,"Gal Costa faz disco otimista, com influência do filho: 'Está vindo a geração que salvará o planeta'",pos,Fri Sep 28 09:50:00 +0000 2018,g1
282,1050000000000000000,Crise fiscal do governo barra medidas pró-inovação que melhorariam economia,pos,Thu Oct 04 11:04:03 +0000 2018,folha
283,1050000000000000000,Alex Atala é o sétimo melhor chef do mundo. Veja o ranking,pos,Wed Oct 03 18:05:18 +0000 2018,exame
284,1050000000000000000,As companhias aéreas que oferecem o melhor Wi-Fi a bordo,pos,Wed Oct 03 16:55:01 +0000 2018,exame
285,1050000000000000000,'Rir é o melhor remédio': yoga do riso é praticada em hospital público de Brasília,pos,Sat Sep 29 21:22:00 +0000 2018,g1
286,1050000000000000000,Haddad diz que é melhor Bolsonaro 'já ir se acostumando' com ele,pos,Sat Sep 29 18:59:43 +0000 2018,folha
287,1050000000000000000,Economia fraca impede criação de emprego com salários melhores,pos,Mon Oct 01 11:37:13 +0000 2018,veja
288,1050000000000000000,Qual o melhor lugar de São Paulo para achar startups quentes? Veja o mapa,pos,Mon Oct 01 09:00:45 +0000 2018,exame
289,1050000000000000000,"Em casa, Bolsonaro agradece manifestações de apoio",pos,Sun Sep 30 01:15:00 +0000 2018,folha
290,1050000000000000000,Meu gerente recomendou previdência privada. Tesouro Direto é melhor?,pos,Sun Sep 30 10:01:02 +0000 2018,exame
291,1050000000000000000,"Metade dos brasileiros espera melhora de vida com novo presidente, diz Datafolha",pos,Sat Sep 29 19:25:04 +0000 2018,folha
292,1050000000000000000,"&gt;@esportefera CR7 contesta Puskas, brinca com 'sou lindo' e afirma ser o melhor de todos",pos,Sat Sep 29 20:00:01 +0000 2018,estadao
293,1050000000000000000,Mulheres recorrem a preenchimento em busca do mamilo perfeito:,pos,Sun Sep 30 23:00:00 +0000 2018,jornaloglobo
294,1050000000000000000,Prova mostra que as meninas do País lidam melhor com economia do dia a dia,pos,Mon Oct 01 11:00:02 +0000 2018,estadao
295,1050000000000000000,&gt;@esportefera As 30 melhores reações sobre o Brasil estar na 5.ª final seguida de Mundial,pos,Sun Sep 30 07:00:00 +0000 2018,estadao
296,1050000000000000000,"De olho em Bolsonaro, Haddad tenta melhorar desempenho no interior",pos,Mon Oct 01 05:28:02 +0000 2018,folha
297,1050000000000000000,Bolsonaro melhora desempenho em tradicionais redutos lulistas.,pos,Wed Oct 03 11:35:18 +0000 2018,jornaloglobo
298,1050000000000000000,Ziraldo tem melhora no estado de saúde e deixa CTI.,pos,Tue Oct 02 02:00:00 +0000 2018,jornaloglobo
299,1050000000000000000,Líder Felipão faz sua melhor média na era dos pontos corridos.,pos,Tue Oct 02 07:00:00 +0000 2018,jornaloglobo
300,1050000000000000000,Iron Maiden vem ao Rock in Rio e Bruce Dickinson diz: 'Estamos melhores do que em 1985',pos,Mon Oct 01 21:52:00 +0000 2018,g1
301,1050000000000000000,"Dólar recua 0,47% com otimismo no exterior mas segue acima dos R$ 4",pos,Mon Oct 01 20:32:25 +0000 2018,exame
302,1050000000000000000,Governo decide melhorar pagamento às térmicas e vai repassar custo a consumidores,pos,Thu Oct 04 10:00:00 +0000 2018,jornaloglobo
303,1050000000000000000,&gt;@Emais_Estadao Esposa de Arlindo Cruz comemora constante melhora da saúde do cantor,pos,Thu Oct 04 12:30:01 +0000 2018,estadao
304,1050000000000000000,&gt;@EstadaoPaladar As 10 melhores massas de São Paulo em 2017/2018,pos,Wed Oct 03 16:20:00 +0000 2018,estadao
305,1050000000000000000,"&gt;@EstadaoEsporte Vinicius Junior, Evander e Militão disputam prêmio de melhor jovem jogador do mundo",pos,Mon Oct 01 19:14:36 +0000 2018,estadao
306,1050000000000000000,&gt;@estadaomoda Veja os melhores momentos de beleza da Semana de Moda de Paris,pos,Wed Oct 03 20:10:00 +0000 2018,estadao
307,1050000000000000000,CBF homenageia Marta por sexto prêmio de melhor do mundo,pos,Thu Oct 04 16:00:28 +0000 2018,veja
308,1050000000000000000,Estes são os 50 melhores bares do mundo,pos,Thu Oct 04 18:10:28 +0000 2018,exame
309,1050000000000000000,Inhotim desempacota instalação monumental e luta para afugentar aperto,pos,Fri Oct 05 01:01:03 +0000 2018,folha
310,1050000000000000000,Um roteiro para um Dia das Crianças divertido. [via,pos,Fri Oct 12 15:30:00 +0000 2018,jornaloglobo
311,1050000000000000000,"Bosnich, o goleiro que evitou Mundial do Palmeiras: ‘Meu melhor jogo’",pos,Fri Oct 05 13:00:28 +0000 2018,veja
312,1050000000000000000,"Os melhores lugares do mundo para tomar cerveja, segundo este livro",pos,Fri Oct 05 08:00:31 +0000 2018,exame
313,1050000000000000000,Datafolha: democracia é a melhor forma de governo para 69% dos brasileiros; ditadura 'em certas circunstâncias' é opção para 12%,pos,Fri Oct 05 12:01:00 +0000 2018,g1
314,1050000000000000000,"""Queria agradecer os brasileiros. Percorri o Brasil do Oiapoque ao Chuí. Isso me lembra Câmara Cascudo que dizia que ""melhor produto do Brasil é o brasileiro"". Vamos sair do ódio, do preconceito, não levam a nada"", diz Alckmin",pos,Fri Oct 05 03:39:15 +0000 2018,folha
315,1050000000000000000,"Nobel da Paz: um chocante relato de Denis Mukwege, médico que venceu prêmio por luta contra estupros em guerras",pos,Fri Oct 05 13:12:06 +0000 2018,g1
316,1050000000000000000,Hazard: 'Sou o melhor do mundo'. Veja o vídeo.,pos,Fri Oct 12 04:00:00 +0000 2018,jornaloglobo
317,1050000000000000000,&gt;@EstadaoPolitica ‘Melhores momentos’ do debate da Globo com os candidatos a presidente; veja quais foram,pos,Fri Oct 05 11:35:00 +0000 2018,estadao
318,1050000000000000000,"""Quero agradecer a Deus por não ter caído no caminho das falsas promessas. Sei que sou uma pacificador que é mal compreendida. Essa país não precisa de força física, precisa de força moral"", diz Marina",pos,Fri Oct 05 03:45:06 +0000 2018,folha
319,1050000000000000000,Datafolha: democracia é a melhor forma de governo para 69% dos brasileiros; ditadura 'em certas circunstâncias' é opção para 12%,pos,Fri Oct 05 10:44:00 +0000 2018,g1
320,1050000000000000000,Datafolha: democracia é a melhor forma de governo para 69% dos brasileiros; ditadura 'em certas circunstâncias' é opção para 12%,pos,Fri Oct 05 05:24:38 +0000 2018,g1
321,1050000000000000000,Dólar tem maior queda semanal em 30 meses com otimismo sobre Bolsonaro,pos,Fri Oct 05 20:18:06 +0000 2018,exame
322,1050000000000000000,"Modric, Ronaldo e Salah vivem 'maldição' após prêmio de melhor do mundo",pos,Fri Oct 05 16:29:02 +0000 2018,folha
323,1050000000000000000,&gt;@esportefera Jornal argentino cita excelente retrospecto do Boca diante de brasileiros,pos,Fri Oct 05 17:40:00 +0000 2018,estadao
324,1050000000000000000,"Lula: ‘Pode ter igual, mas nesse país não tem ninguém melhor do que nós’",pos,Sat Oct 06 14:30:12 +0000 2018,veja
325,1050000000000000000,"Lula: “Pode ter igual, mas nesse país não tem ninguém melhor do que nós”",pos,Sat Oct 06 14:02:52 +0000 2018,exame
326,1050000000000000000,Qual deve ser a primeira medida do novo presidente para melhorar a economia?,pos,Sun Oct 07 09:49:00 +0000 2018,g1
327,1050000000000000000,Pedro Bial: Brasil está melhor do que há 30 anos:,pos,Sun Oct 07 04:00:00 +0000 2018,jornaloglobo
328,1050000000000000000,Qual deve ser a primeira medida do novo presidente para melhorar a economia?,pos,Sat Oct 06 13:10:00 +0000 2018,g1
329,1050000000000000000,"Após cravar pole, Hamilton exalta Mercedes: 'Por isso somos os melhores do mundo'",pos,Sat Oct 06 17:56:00 +0000 2018,estadao
330,1050000000000000000,"Em vídeo, Lula afirma: 'pode ter igual, mas nesse País não tem ninguém melhor do que nós' (via",pos,Sat Oct 06 14:10:38 +0000 2018,estadao
331,1050000000000000000,Qual deve ser a primeira medida do novo presidente para melhorar a economia?,pos,Sat Oct 06 16:30:00 +0000 2018,g1
332,1050000000000000000,Concurso da ONG SOS Mata Atlântica tem votação das melhores imagens do bioma,pos,Sun Oct 07 08:31:03 +0000 2018,folha
333,1050000000000000000,"Prestes a estrear em 'Sob Pressão', Marjorie Estiano afirma que a série a fez melhorar como cidadã",pos,Sun Oct 07 18:05:02 +0000 2018,folha
334,1050000000000000000,"Ao votar no Acre, Marina diz que tem ‘o melhor a oferecer ao país’.",pos,Sun Oct 07 17:13:59 +0000 2018,jornaloglobo
335,1050000000000000000,"'Churchill venceu a guerra, mas não a eleição', diz Temer sobre Meirelles",pos,Sun Oct 07 20:53:35 +0000 2018,folha
336,1050000000000000000,Veja os melhores horários para viajar em SP na volta do feriado,pos,Sun Oct 14 10:38:27 +0000 2018,g1
337,1050000000000000000,"&gt;@Emais_Estadao ‘Um milagre por dia’, diz filho de Arlindo Cruz ao comentar melhora de saúde do pai",pos,Sat Oct 13 20:05:00 +0000 2018,estadao
338,1050000000000000000,Bolsonaro agradece apoio de Doria e diz não ter problema em encontrá-lo,pos,Sat Oct 13 15:05:00 +0000 2018,estadao
339,1050000000000000000,"Os melhores planos de previdência privada, segundo a Proteste",pos,Mon Oct 08 08:00:48 +0000 2018,exame
340,1050000000000000000,Haddad agradece a Lula e faz sinais ao centro,pos,Mon Oct 08 04:30:00 +0000 2018,jornaloglobo
341,1050000000000000000,&gt;@esportefera Ibrahimovic sai em defesa de Mourinho: 'É um dos melhores treinadores',pos,Sat Oct 13 14:50:00 +0000 2018,estadao
342,1050000000000000000,&gt;@EstadaoPaladar Confira os 10 melhores pratos vegetarianos de São Paulo em 2017/2018,pos,Sun Oct 14 15:35:00 +0000 2018,estadao
343,1050000000000000000,&gt;@EstadaoCultura Nick Cave volta ao Brasil depois de 25 anos no melhor momento de sua extensa carreira,pos,Sat Oct 13 16:50:00 +0000 2018,estadao
344,1050000000000000000,Os Melhores Anos das Nossas Vidas estreia cheio de energia,pos,Fri Oct 12 17:05:02 +0000 2018,folha
345,1050000000000000000,Visão Global – O presidente francês Macron já teve dias melhores,pos,Thu Oct 11 08:16:22 +0000 2018,exame
346,1050000000000000000,Fotos: 15 ideias incríveis para decorar o quarto das crianças,pos,Wed Oct 10 23:10:00 +0000 2018,estadao
347,1050000000000000000,Prêmio Sexy Hot premia mulher como melhor diretora pela primeira vez; veja vencedores,pos,Thu Oct 11 04:03:03 +0000 2018,folha
348,1050000000000000000,Dias Melhores | Estudantes bagunceiros se acalmam após sessões em projeto no interior de SP,pos,Thu Oct 11 15:20:00 +0000 2018,folha
349,1050000000000000000,C&amp;A vê com 'otimismo conservador' cenário para 2019,pos,Thu Oct 11 00:09:02 +0000 2018,folha
350,1050000000000000000,"Campanha que ganhou o mundo, é eleita a melhor do século",pos,Wed Oct 10 14:29:48 +0000 2018,exame
351,1050000000000000000,"As 10 melhores universidades do Brasil, segundo ranking da Folha",pos,Wed Oct 10 18:00:37 +0000 2018,exame
352,1050000000000000000,O plano da BRF para se recuperar é fazer melhor o que já faz,pos,Wed Oct 10 09:00:29 +0000 2018,exame
353,1050000000000000000,Primeira ‘Doctor Who’ mulher tem a melhor estreia da série em 10 anos,pos,Mon Oct 08 18:06:33 +0000 2018,veja
354,1050000000000000000,&gt;@EstadaoCultura Johnny Depp se diverte ao lembrar de Jack Sparrow: 'Me ligavam perguntando se era doido ou bêbado',pos,Wed Oct 10 11:30:00 +0000 2018,estadao
355,1050000000000000000,Eleito o melhor bar do mundo em 2018 vai fechar -via,pos,Tue Oct 09 00:35:00 +0000 2018,estadao
356,1050000000000000000,Cursos presenciais têm o melhor desempenho no Enade,pos,Tue Oct 09 20:07:03 +0000 2018,folha
357,1050000000000000000,Esta é a melhor hora do dia para tomar café,pos,Tue Oct 09 08:55:40 +0000 2018,exame
358,1050000000000000000,Atriz gaúcha indicada a melhor diretora em prêmio pornô fala sobre machismo: 'Homem precisa ser reeducado',pos,Tue Oct 09 18:00:01 +0000 2018,g1
359,1050000000000000000,Ratinho faz 20 anos de SBT e fala da evolução do programa: 'Me dou melhor brincando',pos,Mon Oct 08 17:31:03 +0000 2018,folha
360,1050000000000000000,Bancada evangélica da Câmara oficializa apoio a Bolsonaro,pos,Thu Oct 04 20:03:36 +0000 2018,veja
361,1050000000000000000,Site recebeu mais de 25 milhões de visitantes em setembro,pos,Thu Oct 04 16:14:09 +0000 2018,exame
362,1050000000000000000,Atores reproduzem falas do debate presidencial em tempo real no teatro,pos,Thu Oct 04 14:38:57 +0000 2018,exame
363,1050000000000000000,"Manter as florestas é a forma mais eficiente de reduzir emissões de carbono, afirmam cientistas.",pos,Fri Oct 05 00:20:00 +0000 2018,jornaloglobo
364,1050000000000000000,"Datafolha: Flávio Bolsonaro tem 30% e Cesar Maia, 29% na briga pelo Senado no Rio.",pos,Thu Oct 04 22:25:26 +0000 2018,jornaloglobo
365,1050000000000000000,"Vitinho reaparece, e Dorival diz que tem Flamengo definido para encarar o Corinthians.",pos,Thu Oct 04 15:40:00 +0000 2018,jornaloglobo
366,1050000000000000000,"Daqui a pouco, o G1 transmite o debate dos candidatos à Presidência",pos,Thu Oct 04 23:13:58 +0000 2018,g1
367,1050000000000000000,Percentual de mulheres eleitas para a Câmara cresce de 10% para 15%,pos,Mon Oct 08 17:22:02 +0000 2018,folha
